DNR Parameter,Parameter Type,Description,Result,Units,Present/Absent,Analysis Method,Start Date/Time,Analysis Date/Time,Result Depth,Header/Labslip Depth,Lab ID,Sample/Labslip ID,Collector (Labslip),Lab Method,Result Comments,Lab Comments,LOD,Lower Bound,LOQ,Upper Bound,ID No,ID Point No,Second ID No,Fieldwork Event Field No,Sample/Labslip Field No,Project #,Sample Description,Location Description,Sample Comments,Monitoring Location Latitude,Monitoring Location Longitude,Monitoring Station Latitude,Monitoring Station Longitude,Received,Reported,Station ID,Station Name,WBIC,Official Waterbody Name,Station Type,Watershed,County,WMU,Lab Account Code
"921","DNR_STORET","MAGNESIUM TOTAL RECOVERABLE","6.38","MG/L","","","11/05/2019 12:05 PM","11/12/2019 11:21 AM","","0 to 6 Feet","113133790","480061002","MICHAELA KROMREY / JUSTIN CHENEVERT","EPA 200.7","","","0.100","","0.300","","703032","199290338","1000800","LONG 110519","LONG 110519","CSLS","DEEP HOLE / INTEGRATED SAMPLER","LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE","","44.20666","-89.45473","44.20666","-89.45473","11/06/2019","11/19/2019","703032","Long Lake (2009e17) Plainfield - Deep Hole","1000800","Long Lake","LAKE-DEEPEST SPOT","Fourteenmile Creek","Waushara","Central Wisconsin","WQ039"
"899","DNR_STORET","HARDNESS TOTAL RECOVERABLE CALCULATION","56.2","MG/L","","","11/05/2019 12:05 PM","11/12/2019 11:21 AM","","0 to 6 Feet","113133790","480061002","MICHAELA KROMREY / JUSTIN CHENEVERT","EPA 200.7","","","0.660","","2.00","","703032","199290338","1000800","LONG 110519","LONG 110519","CSLS","DEEP HOLE / INTEGRATED SAMPLER","LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE","","44.20666","-89.45473","44.20666","-89.45473","11/06/2019","11/19/2019","703032","Long Lake (2009e17) Plainfield - Deep Hole","1000800","Long Lake","LAKE-DEEPEST SPOT","Fourteenmile Creek","Waushara","Central Wisconsin","WQ039"
"95","DNR_STORET","CONDUCTIVITY, UMHOS/CM @ 25C","283","uS/cm","","","11/05/2019 02:00 PM","11/11/2019 01:24 PM","","0 to 6 Feet","113133790","480061003","MICHAELA KROMREY + JUSTIN CHENEVERT","SM2510B,EPA150.1,SM2320B","","","10.0","","10.0","","703057","199307807","106900","PLEAS 110519","PLEAS 110519","CSLS","DEEP HOLE / INTEGRATED SAMPLER","PLEASANT LAKE-DEEP HOLE","","43.98528","-89.55251","43.98528","-89.55251","11/06/2019","11/19/2019","703057","Pleasant Lake - Deep Hole","106900","Pleasant Lake","LAKE-DEEPEST SPOT","Mecan River","Waushara","Upper Fox","WQ039"
"403","DNR_STORET","PH LAB","8.44","SU","","","11/05/2019 02:00 PM","11/11/2019 01:24 PM","","0 to 6 Feet","113133790","480061003","MICHAELA KROMREY + JUSTIN CHENEVERT","SM2510B,EPA150.1,SM2320B","","","","","","","703057","199307807","106900","PLEAS 110519","PLEAS 110519","CSLS","DEEP HOLE / INTEGRATED SAMPLER","PLEASANT LAKE-DEEP HOLE","","43.98528","-89.55251","43.98528","-89.55251","11/06/2019","11/19/2019","703057","Pleasant Lake - Deep Hole","106900","Pleasant Lake","LAKE-DEEPEST SPOT","Mecan River","Waushara","Upper Fox","WQ039"
"410","DNR_STORET","ALKALINITY TOTAL CACO3","138","MG/L","","","11/05/2019 02:00 PM","11/11/2019 01:24 PM","","0 to 6 Feet","113133790","480061003","MICHAELA KROMREY + JUSTIN CHENEVERT","SM2510B,EPA150.1,SM2320B","","","20.0","","20.0","","703057","199307807","106900","PLEAS 110519","PLEAS 110519","CSLS","DEEP HOLE / INTEGRATED SAMPLER","PLEASANT LAKE-DEEP HOLE","","43.98528","-89.55251","43.98528","-89.55251","11/06/2019","11/19/2019","703057","Pleasant Lake - Deep Hole","106900","Pleasant Lake","LAKE-DEEPEST SPOT","Mecan River","Waushara","Upper Fox","WQ039"
"918","DNR_STORET","CALCIUM TOTAL RECOVERABLE","28.3","MG/L","","","11/05/2019 02:00 PM","11/12/2019 11:23 AM","","0 to 6 Feet","113133790","480061003","MICHAELA KROMREY + JUSTIN CHENEVERT","EPA 200.7","","","0.100","","0.300","","703057","199307807","106900","PLEAS 110519","PLEAS 110519","CSLS","DEEP HOLE / INTEGRATED SAMPLER","PLEASANT LAKE-DEEP HOLE","","43.98528","-89.55251","43.98528","-89.55251","11/06/2019","11/19/2019","703057","Pleasant Lake - Deep Hole","106900","Pleasant Lake","LAKE-DEEPEST SPOT","Mecan River","Waushara","Upper Fox","WQ039"
"921","DNR_STORET","MAGNESIUM TOTAL RECOVERABLE","18.5","MG/L","","","11/05/2019 02:00 PM","11/12/2019 11:23 AM","","0 to 6 Feet","113133790","480061003","MICHAELA KROMREY + JUSTIN CHENEVERT","EPA 200.7","","","0.100","","0.300","","703057","199307807","106900","PLEAS 110519","PLEAS 110519","CSLS","DEEP HOLE / INTEGRATED SAMPLER","PLEASANT LAKE-DEEP HOLE","","43.98528","-89.55251","43.98528","-89.55251","11/06/2019","11/19/2019","703057","Pleasant Lake - Deep Hole","106900","Pleasant Lake","LAKE-DEEPEST SPOT","Mecan River","Waushara","Upper Fox","WQ039"
"899","DNR_STORET","HARDNESS TOTAL RECOVERABLE CALCULATION","147","MG/L","","","11/05/2019 02:00 PM","11/12/2019 11:23 AM","","0 to 6 Feet","113133790","480061003","MICHAELA KROMREY + JUSTIN CHENEVERT","EPA 200.7","","","0.660","","2.00","","703057","199307807","106900","PLEAS 110519","PLEAS 110519","CSLS","DEEP HOLE / INTEGRATED SAMPLER","PLEASANT LAKE-DEEP HOLE","","43.98528","-89.55251","43.98528","-89.55251","11/06/2019","11/19/2019","703057","Pleasant Lake - Deep Hole","106900","Pleasant Lake","LAKE-DEEPEST SPOT","Mecan River","Waushara","Upper Fox","WQ039"
"945","DNR_STORET","SULFATE TOTAL","ND","MG/L","","","11/05/2019 04:18 PM","12/03/2019 11:52 AM","","","113133790","480818001","MICHAELA KROMREY, JUSTIN CHENEVERT","EPA 375.2","","","2.30","","7.70","","10053120","212558929","","PRECIP2 110519","PRECIP2 110519","CSLS","PRECIPITATION COLLECTOR","HANCOCK AG STA-PRECIP COLLECTORS","","0.0","0.0","44.118702","-89.535866","11/12/2019","12/04/2019","10053120","Hancock Ag Sta - Precip Collectors","NA","","OTHER","","NA","","WQ039"
"95","DNR_STORET","CONDUCTIVITY, UMHOS/CM @ 25C","12.2","uS/cm","","","11/05/2019 04:18 PM","11/18/2019 10:45 AM","","","113133790","480818001","MICHAELA KROMREY, JUSTIN CHENEVERT","SM2510B,EPA150.1,SM2320B","","","10.0","","10.0","","10053120","212558929","","PRECIP2 110519","PRECIP2 110519","CSLS","PRECIPITATION COLLECTOR","HANCOCK AG STA-PRECIP COLLECTORS","","0.0","0.0","44.118702","-89.535866","11/12/2019","12/04/2019","10053120","Hancock Ag Sta - Precip Collectors","NA","","OTHER","","NA","","WQ039"
"403","DNR_STORET","PH LAB","6.63","SU","","","11/05/2019 04:18 PM","11/18/2019 10:45 AM","","","113133790","480818001","MICHAELA KROMREY, JUSTIN CHENEVERT","SM2510B,EPA150.1,SM2320B","","","","","","","10053120","212558929","","PRECIP2 110519","PRECIP2 110519","CSLS","PRECIPITATION COLLECTOR","HANCOCK AG STA-PRECIP COLLECTORS","","0.0","0.0","44.118702","-89.535866","11/12/2019","12/04/2019","10053120","Hancock Ag Sta - Precip Collectors","NA","","OTHER","","NA","","WQ039"
"410","DNR_STORET","ALKALINITY TOTAL CACO3","ND","MG/L","","","11/05/2019 04:18 PM","11/18/2019 10:45 AM","","","113133790","480818001","MICHAELA KROMREY, JUSTIN CHENEVERT","SM2510B,EPA150.1,SM2320B","","","20.0","","20.0","","10053120","212558929","","PRECIP2 110519","PRECIP2 110519","CSLS","PRECIPITATION COLLECTOR","HANCOCK AG STA-PRECIP COLLECTORS","","0.0","0.0","44.118702","-89.535866","11/12/2019","12/04/2019","10053120","Hancock Ag Sta - Precip Collectors","NA","","OTHER","","NA","","WQ039"
"918","DNR_STORET","CALCIUM TOTAL RECOVERABLE","0.985","MG/L","","","11/05/2019 04:18 PM","11/19/2019 08:42 AM","","","113133790","480818001","MICHAELA KROMREY, JUSTIN CHENEVERT","EPA 200.7","","","0.100","","0.300","","10053120","212558929","","PRECIP2 110519","PRECIP2 110519","CSLS","PRECIPITATION COLLECTOR","HANCOCK AG STA-PRECIP COLLECTORS","","0.0","0.0","44.118702","-89.535866","11/12/2019","12/04/2019","10053120","Hancock Ag Sta - Precip Collectors","NA","","OTHER","","NA","","WQ039"
"921","DNR_STORET","MAGNESIUM TOTAL RECOVERABLE","0.320","MG/L","","","11/05/2019 04:18 PM","11/19/2019 08:42 AM","","","113133790","480818001","MICHAELA KROMREY, JUSTIN CHENEVERT","EPA 200.7","","","0.100","","0.300","","10053120","212558929","","PRECIP2 110519","PRECIP2 110519","CSLS","PRECIPITATION COLLECTOR","HANCOCK AG STA-PRECIP COLLECTORS","","0.0","0.0","44.118702","-89.535866","11/12/2019","12/04/2019","10053120","Hancock Ag Sta - Precip Collectors","NA","","OTHER","","NA","","WQ039"
"899","DNR_STORET","HARDNESS TOTAL RECOVERABLE CALCULATION","3.77","MG/L","","","11/05/2019 04:18 PM","11/19/2019 08:42 AM","","","113133790","480818001","MICHAELA KROMREY, JUSTIN CHENEVERT","EPA 200.7","","","0.660","","2.00","","10053120","212558929","","PRECIP2 110519","PRECIP2 110519","CSLS","PRECIPITATION COLLECTOR","HANCOCK AG STA-PRECIP COLLECTORS","","0.0","0.0","44.118702","-89.535866","11/12/2019","12/04/2019","10053120","Hancock Ag Sta - Precip Collectors","NA","","OTHER","","NA","","WQ039"
"50245","DNR_STORET","POTASSIUM TOTAL RECOVERABLE","ND","MG/L","","","11/05/2019 04:18 PM","11/19/2019 08:42 AM","","","113133790","480818001","MICHAELA KROMREY, JUSTIN CHENEVERT","EPA 200.7","","","0.200","","0.600","","10053120","212558929","","PRECIP2 110519","PRECIP2 110519","CSLS","PRECIPITATION COLLECTOR","HANCOCK AG STA-PRECIP COLLECTORS","","0.0","0.0","44.118702","-89.535866","11/12/2019","12/04/2019","10053120","Hancock Ag Sta - Precip Collectors","NA","","OTHER","","NA","","WQ039"
"923","DNR_STORET","SODIUM TOTAL RECOVERABLE","0.432","MG/L","","","11/05/2019 04:18 PM","11/19/2019 08:42 AM","","","113133790","480818001","MICHAELA KROMREY, JUSTIN CHENEVERT","EPA 200.7","","","0.200","","0.600","","10053120","212558929","","PRECIP2 110519","PRECIP2 110519","CSLS","PRECIPITATION COLLECTOR","HANCOCK AG STA-PRECIP COLLECTORS","","0.0","0.0","44.118702","-89.535866","11/12/2019","12/04/2019","10053120","Hancock Ag Sta - Precip Collectors","NA","","OTHER","","NA","","WQ039"
"940","DNR_STORET","CHLORIDE","ND","MG/L","","","11/05/2019 04:18 PM","11/22/2019 12:29 PM","","","113133790","480818001","MICHAELA KROMREY, JUSTIN CHENEVERT","SM4500-CL-E","MATRIX SPIKE QC EXCEEDED.","","1.00","","3.20","","10053120","212558929","","PRECIP2 110519","PRECIP2 110519","CSLS","PRECIPITATION COLLECTOR","HANCOCK AG STA-PRECIP COLLECTORS","","0.0","0.0","44.118702","-89.535866","11/12/2019","12/04/2019","10053120","Hancock Ag Sta - Precip Collectors","NA","","OTHER","","NA","","WQ039"
"95","DNR_STORET","CONDUCTIVITY, UMHOS/CM @ 25C","11.4","uS/cm","","","11/05/2019 04:02 PM","11/18/2019 11:01 AM","","","113133790","480818003","MICHAELA KROMREY, JUSTIN CHENEVERT","SM2510B,EPA150.1,SM2320B","","","10.0","","10.0","","10053120","212557406","","PRECIP1 110519","PRECIP1 110519","CSLS","PRECIPITATION COLLECTOR","HANCOCK AG STA-PRECIP COLLECTORS","","0.0","0.0","44.118702","-89.535866","11/12/2019","12/04/2019","10053120","Hancock Ag Sta - Precip Collectors","NA","","OTHER","","NA","","WQ039"
"403","DNR_STORET","PH LAB","6.68","SU","","","11/05/2019 04:02 PM","11/18/2019 11:01 AM","","","113133790","480818003","MICHAELA KROMREY, JUSTIN CHENEVERT","SM2510B,EPA150.1,SM2320B","","","","","","","10053120","212557406","","PRECIP1 110519","PRECIP1 110519","CSLS","PRECIPITATION COLLECTOR","HANCOCK AG STA-PRECIP COLLECTORS","","0.0","0.0","44.118702","-89.535866","11/12/2019","12/04/2019","10053120","Hancock Ag Sta - Precip Collectors","NA","","OTHER","","NA","","WQ039"
"410","DNR_STORET","ALKALINITY TOTAL CACO3","ND","MG/L","","","11/05/2019 04:02 PM","11/18/2019 11:01 AM","","","113133790","480818003","MICHAELA KROMREY, JUSTIN CHENEVERT","SM2510B,EPA150.1,SM2320B","","","20.0","","20.0","","10053120","212557406","","PRECIP1 110519","PRECIP1 110519","CSLS","PRECIPITATION COLLECTOR","HANCOCK AG STA-PRECIP COLLECTORS","","0.0","0.0","44.118702","-89.535866","11/12/2019","12/04/2019","10053120","Hancock Ag Sta - Precip Collectors","NA","","OTHER","","NA","","WQ039"
"945","DNR_STORET","SULFATE TOTAL","ND","MG/L","","","11/05/2019 04:02 PM","12/03/2019 11:48 AM","","","113133790","480818003","MICHAELA KROMREY, JUSTIN CHENEVERT","EPA 375.2","","","2.30","","7.70","","10053120","212557406","","PRECIP1 110519","PRECIP1 110519","CSLS","PRECIPITATION COLLECTOR","HANCOCK AG STA-PRECIP COLLECTORS","","0.0","0.0","44.118702","-89.535866","11/12/2019","12/04/2019","10053120","Hancock Ag Sta - Precip Collectors","NA","","OTHER","","NA","","WQ039"
"918","DNR_STORET","CALCIUM TOTAL RECOVERABLE","0.799","MG/L","","","11/05/2019 04:02 PM","11/19/2019 08:53 AM","","","113133790","480818003","MICHAELA KROMREY, JUSTIN CHENEVERT","EPA 200.7","","","0.100","","0.300","","10053120","212557406","","PRECIP1 110519","PRECIP1 110519","CSLS","PRECIPITATION COLLECTOR","HANCOCK AG STA-PRECIP COLLECTORS","","0.0","0.0","44.118702","-89.535866","11/12/2019","12/04/2019","10053120","Hancock Ag Sta - Precip Collectors","NA","","OTHER","","NA","","WQ039"
"921","DNR_STORET","MAGNESIUM TOTAL RECOVERABLE","0.297","MG/L","","","11/05/2019 04:02 PM","11/19/2019 08:53 AM","","","113133790","480818003","MICHAELA KROMREY, JUSTIN CHENEVERT","EPA 200.7","","","0.100","","0.300","","10053120","212557406","","PRECIP1 110519","PRECIP1 110519","CSLS","PRECIPITATION COLLECTOR","HANCOCK AG STA-PRECIP COLLECTORS","","0.0","0.0","44.118702","-89.535866","11/12/2019","12/04/2019","10053120","Hancock Ag Sta - Precip Collectors","NA","","OTHER","","NA","","WQ039"
"899","DNR_STORET","HARDNESS TOTAL RECOVERABLE CALCULATION","3.22","MG/L","","","11/05/2019 04:02 PM","11/19/2019 08:53 AM","","","113133790","480818003","MICHAELA KROMREY, JUSTIN CHENEVERT","EPA 200.7","","","0.660","","2.00","","10053120","212557406","","PRECIP1 110519","PRECIP1 110519","CSLS","PRECIPITATION COLLECTOR","HANCOCK AG STA-PRECIP COLLECTORS","","0.0","0.0","44.118702","-89.535866","11/12/2019","12/04/2019","10053120","Hancock Ag Sta - Precip Collectors","NA","","OTHER","","NA","","WQ039"
"50245","DNR_STORET","POTASSIUM TOTAL RECOVERABLE","ND","MG/L","","","11/05/2019 04:02 PM","11/19/2019 08:53 AM","","","113133790","480818003","MICHAELA KROMREY, JUSTIN CHENEVERT","EPA 200.7","","","0.200","","0.600","","10053120","212557406","","PRECIP1 110519","PRECIP1 110519","CSLS","PRECIPITATION COLLECTOR","HANCOCK AG STA-PRECIP COLLECTORS","","0.0","0.0","44.118702","-89.535866","11/12/2019","12/04/2019","10053120","Hancock Ag Sta - Precip Collectors","NA","","OTHER","","NA","","WQ039"
"923","DNR_STORET","SODIUM TOTAL RECOVERABLE","0.403","MG/L","","","11/05/2019 04:02 PM","11/19/2019 08:53 AM","","","113133790","480818003","MICHAELA KROMREY, JUSTIN CHENEVERT","EPA 200.7","","","0.200","","0.600","","10053120","212557406","","PRECIP1 110519","PRECIP1 110519","CSLS","PRECIPITATION COLLECTOR","HANCOCK AG STA-PRECIP COLLECTORS","","0.0","0.0","44.118702","-89.535866","11/12/2019","12/04/2019","10053120","Hancock Ag Sta - Precip Collectors","NA","","OTHER","","NA","","WQ039"
"940","DNR_STORET","CHLORIDE","ND","MG/L","","","11/05/2019 04:02 PM","11/22/2019 12:30 PM","","","113133790","480818003","MICHAELA KROMREY, JUSTIN CHENEVERT","SM4500-CL-E","","","1.00","","3.20","","10053120","212557406","","PRECIP1 110519","PRECIP1 110519","CSLS","PRECIPITATION COLLECTOR","HANCOCK AG STA-PRECIP COLLECTORS","","0.0","0.0","44.118702","-89.535866","11/12/2019","12/04/2019","10053120","Hancock Ag Sta - Precip Collectors","NA","","OTHER","","NA","","WQ039"
"95","DNR_STORET","CONDUCTIVITY, UMHOS/CM @ 25C","125","uS/cm","","","11/21/2019 12:38 PM","11/29/2019 04:41 PM","","0 to 6 Feet","113133790","482964001","MICHAELA KROMREY AND JUSTIN CHENEVERT","SM2510B,EPA150.1,SM2320B","","","10.0","","10.0","","703032","199290342","1000800","LONG 112119","LONG 112119","CSLS","DEEP HOLE/ INTEGRATED SAMPLER","LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE","","44.20666","-89.45473","44.20666","-89.45473","11/22/2019","12/06/2019","703032","Long Lake (2009e17) Plainfield - Deep Hole","1000800","Long Lake","LAKE-DEEPEST SPOT","Fourteenmile Creek","Waushara","Central Wisconsin","WQ039"
"403","DNR_STORET","PH LAB","7.67","SU","","","11/21/2019 12:38 PM","11/29/2019 04:41 PM","","0 to 6 Feet","113133790","482964001","MICHAELA KROMREY AND JUSTIN CHENEVERT","SM2510B,EPA150.1,SM2320B","","","","","","","703032","199290342","1000800","LONG 112119","LONG 112119","CSLS","DEEP HOLE/ INTEGRATED SAMPLER","LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE","","44.20666","-89.45473","44.20666","-89.45473","11/22/2019","12/06/2019","703032","Long Lake (2009e17) Plainfield - Deep Hole","1000800","Long Lake","LAKE-DEEPEST SPOT","Fourteenmile Creek","Waushara","Central Wisconsin","WQ039"
