OBJECTID,Elevation,Area,Volume
-1,294.282079160156002,325990.639077568019275,695848.438415853073820
-1,294.312559160156013,327014.063059898326173,705803.833344269311056
-1,294.343039160156025,327856.882810052717105,715787.211603601695970
-1,294.373519160156036,328820.105381657718681,725787.989996020682156
-1,294.403999160156047,329873.630069350707345,735828.525423598708585
-1,294.434479160156002,330535.845587329124101,745895.520223652012646
-1,294.464959160156013,331378.665337483515032,755984.010278389323503
-1,294.495439160156025,332432.190025176503696,766104.661459696828388
-1,294.525919160156036,333305.110480693518184,776241.667406576685607
-1,294.556399160156047,334418.836579111812171,786418.107959795510396
-1,294.586879160156002,335442.260561442119069,796629.362558196764439
-1,294.617359160156013,336194.778195508522913,806865.562675239052624
-1,294.647839160156025,337218.202177838829812,817118.730264472309500
-1,294.678319160156036,338151.324044081207830,827413.183440309017897
-1,294.708799160156047,338964.043088872916996,837736.015863932319917
-1,294.739279160156002,339596.157901488710195,848079.453418231569231
-1,294.769759160156013,340499.179062368406449,858435.798229948151857
-1,294.800239160156025,341703.207276874629315,868836.438882524496876
-1,294.830719160156036,342786.832669930241536,879269.826728871325031
-1,294.861199160156048,343840.357357623230200,889735.499712873133831
-1,294.891679160156002,344502.572875601646956,900227.453860828303732
-1,294.922159160156014,345495.896152569330297,910735.381555095547810
-1,294.952639160156025,346489.219429537013639,921282.535333359148353
-1,294.983119160156036,347301.938474328722805,931858.919902191264555
-1,295.013599160156048,348626.369510285614524,942468.524744117050432
-1,295.044079160156002,349499.289965802629013,953100.690417454694398
-1,295.074559160156014,350522.713948132935911,963773.160611925646663
-1,295.105039160156025,351576.238635825924575,974473.818985252757557
-1,295.135519160156036,352539.461207430926152,985204.054461584775709
-1,295.165999160156048,353472.583073673245963,995954.940080023487099
-1,295.196479160156002,354405.704939915623982,1006745.867499815882184
-1,295.226959160156014,355489.330332971236203,1017564.629437222843990
-1,295.257439160156025,356452.552904576237779,1028415.333874250762165
-1,295.287919160156036,357415.775476181239355,1039296.229958103387617
-1,295.318399160156048,358168.293110247643199,1050195.255543940700591
-1,295.348879160156002,359101.414976489963010,1061127.579483925132081
-1,295.379359160156014,360124.838958820328116,1072091.912981376284733
-1,295.409839160156025,361298.766467963927425,1083087.285994031466544
-1,295.440319160156037,362141.586218118260149,1094106.540785800898448
-1,295.470799160156048,363074.708084360638168,1105163.686016254359856
-1,295.501279160156002,363977.729245240334421,1116242.249338939087465
-1,295.531759160156014,364910.851111482654233,1127354.088050755206496
-1,295.562239160156025,365964.375799175642896,1138481.920518097234890
-1,295.592719160156037,367138.303308319242205,1149656.563954817131162
-1,295.623199160156048,368101.525879924243782,1160864.719779630191624
-1,295.653679160156003,368854.043513990647625,1172098.356667250161991
-1,295.684159160156014,370238.675960672844667,1183364.790353074669838
-1,295.714639160156025,371292.200648365775123,1194657.132250997703522
-1,295.745119160156037,372405.926746784069110,1205996.000352104194462
-1,295.775599160156048,373549.753550565044861,1217366.464640394784510
-1,295.806079160156003,374452.774711444741115,1228769.181915318593383
-1,295.836559160156014,375446.097988412366249,1240187.758830076316372
-1,295.867039160156025,376379.219854654744267,1251649.184789705555886
-1,295.897519160156037,377854.154417424870189,1263146.228570066392422
-1,295.927999160156048,378847.477694392553531,1274680.490373451961204
-1,295.958479160156003,380232.110141074750572,1286240.467482804320753
-1,295.988959160156014,381466.239060943655204,1297850.507407756056637
-1,296.019439160156026,382610.065864724572748,1309497.433740905951709
-1,296.049919160156037,383874.295489956159145,1321182.119152850005776
-1,296.080399160156048,385469.632874176953919,1332908.564149321289733
-1,296.110879160156003,386523.157561869884375,1344664.796608341392130
-1,296.141359160156014,387757.286481738789007,1356466.940726725151762
-1,296.171839160156026,389322.523160596960224,1368312.967315685935318
-1,296.202319160156037,390737.256312641780823,1380202.733992127003148
-1,296.232799160156048,392001.485937873367220,1392120.795405097072944
-1,296.263279160156003,393356.017679192882497,1404090.016442815773189
-1,296.293759160156014,394830.952241963066626,1416105.357662240508944
-1,296.324239160156026,396396.188920821179636,1428168.636974012944847
-1,296.354719160156037,397600.217135327460710,1440263.584123818902299
-1,296.385199160156048,398984.849582009599544,1452407.759999854024500
-1,296.415679160156003,400519.985555505088996,1464594.608549440279603
-1,296.446159160156014,401934.718707549967803,1476826.864446645602584
-1,296.476639160156026,403259.149743506801315,1489096.745306953787804
-1,296.507119160156037,404673.882895551680122,1501399.569941566558555
-1,296.537599160156049,406269.220279772474896,1513761.648909657727927
-1,296.568079160156003,407954.859780081198551,1526170.941194201586768
-1,296.598559160156015,409399.693637488700915,1538631.328801450319588
-1,296.629039160156026,411265.937369973398745,1551126.499221460195258
-1,296.659519160156037,412921.476164919498842,1563690.662978801177815
-1,296.689999160156049,414366.310022327001207,1576303.905730469617993
-1,296.720479160156003,416021.848817273101304,1588960.141747307963669
-1,296.750959160156015,418008.495371208409779,1601660.333722773706540
-1,296.781439160156026,419965.041219781094696,1614431.950571432011202
-1,296.811919160156037,421831.284952265792526,1627263.010066697373986
-1,296.842399160156049,423667.427979387808591,1640154.870818897616118
-1,296.872879160156003,425443.369595784519333,1653101.037402995862067
-1,296.903359160156015,427490.217560445191339,1666086.534791562007740
-1,296.933839160156026,429506.964819743123371,1679147.589837543899193
-1,296.964319160156037,431102.302203963918146,1692266.599397116107866
-1,296.994799160156049,433299.653695437824354,1705439.044873791979626
-1,297.025279160156003,435647.508713725022972,1718670.682219103444368
-1,297.055759160156015,438055.565142737526912,1731985.972849160898477
-1,297.086239160156026,440433.520866387407295,1745373.528871984919533
-1,297.116719160156038,442390.066714960034005,1758828.655319768236950
-1,297.147199160156049,444316.511858170037158,1772333.528584535000846
-1,297.177679160156003,447206.179572985041887,1785924.660285427235067
-1,297.208159160156015,449644.336707360227592,1799594.482990475837141
-1,297.238639160156026,452383.500895361939911,1813348.428385190898553
-1,297.269119160156038,454821.658029737125617,1827164.913029228337109
-1,297.299599160156049,457560.822217738837935,1841076.661151343025267
-1,297.330079160156004,460209.684289652621374,1855069.651231556432322
-1,297.360559160156015,462948.848477654333692,1869138.816268807277083
-1,297.391039160156026,466169.623951458546799,1883304.262593630468473
-1,297.421519160156038,469360.298719900136348,1897550.369402355048805
-1,297.451999160156049,471738.254443549958523,1911895.215673931641504
-1,297.482479160156004,473875.404524298559409,1926311.595213574590161
-1,297.512959160156015,476403.863774761673994,1940799.889240544289351
-1,297.543439160156026,478541.013855510274880,1955341.441894696559757
-1,297.573919160156038,481069.473105973447673,1969965.622675294289365
-1,297.604399160156049,483477.529534985951614,1984669.222910345997661
-1,297.634879160156004,486096.290901537053287,1999451.323999223764986
-1,297.665359160156015,488052.836750109679997,2014284.174098369665444
-1,297.695839160156027,489888.979777231754269,2029192.143682431895286
-1,297.726319160156038,491755.223509716452099,2044155.063037431798875
-1,297.756799160156049,493230.158072486578021,2059169.177842604927719
-1,297.787279160156004,495096.401804971275851,2074234.049006850924343
-1,297.817759160156015,496992.746242818597239,2089342.384678388945758
-1,297.848239160156027,498648.285037764697336,2104522.447442725766450
-1,297.878719160156038,500424.226654161466286,2119751.501015729736537
-1,297.909199160156049,501658.355574030370917,2135026.767549103125930
-1,297.939679160156004,503283.793663613789249,2150329.166789211332798
-1,297.970159160156015,504728.627521021291614,2165695.750492366030812
-1,298.000639160156027,506293.864199879404623,2181107.973949098493904
-1,298.031119160156038,507618.295235836296342,2196563.265996252652258
-1,298.061599160156049,508611.618512803979684,2212037.889993612654507
-1,298.092079160156004,509574.841084408981260,2227559.630854359362274
-1,298.122559160156015,510598.265066739288159,2243110.901050878688693
-1,298.153039160156027,511621.689049069595058,2258692.768915700260550
-1,298.183519160156038,513156.825022565084510,2274314.522419768851250
-1,298.213999160156050,514330.752531708683819,2289963.762291813734919
-1,298.244479160156004,514962.867344324477017,2305653.134906675200909
-1,298.274959160156016,516257.197674918686971,2321373.381688626948744
-1,298.305439160156027,517551.528005512896925,2337134.846999336499721
-1,298.335919160156038,518785.656925381801557,2352918.289830059744418
-1,298.366399160156050,520049.886550613387953,2368754.543010859284550
-1,298.396879160156004,521253.914765119610820,2384626.948637955356389
-1,298.427359160156016,522668.647917164489627,2400539.902215350884944
-1,298.457839160156027,523752.273310220101848,2416477.154616545885801
-1,298.488319160156038,524835.898703275714070,2432459.287088599521667
-1,298.518799160156050,526130.229033869924024,2448478.892954652197659
-1,298.549279160156004,527364.357953738886863,2464540.493566993158311
-1,298.579759160156016,528508.184757519746199,2480634.028411548584700
-1,298.610239160156027,529742.313677388709038,2496752.170729714911431
-1,298.640719160156038,530916.241186532308348,2512922.130390678532422
-1,298.671199160156050,531999.866579587920569,2529124.986977315042168
-1,298.701679160156004,533143.693383368896320,2545360.610048335511237
-1,298.732159160156016,534769.131472952314653,2561621.337555905804038
-1,298.762639160156027,536635.375205436954275,2577953.229972690343857
-1,298.793119160156039,538802.625991548295133,2594346.127575749531388
-1,298.823599160156050,540969.876777659519576,2610803.213316257577389
-1,298.854079160156004,543528.436733485315926,2627314.836376021616161
-1,298.884559160156016,545605.385403508553281,2643918.358079764060676
-1,298.915039160156027,547351.226314542698674,2660577.111564836930484
-1,298.945519160156039,548765.959466587519273,2677286.365119407884777
-1,298.975999160156050,550060.289797181729227,2694036.869353758171201
-1,299.006479160156005,550873.008841973496601,2710802.823532063048333
-1,299.036959160156016,552107.137761842343025,2727616.187607354950160
-1,299.067439160156027,553371.367387073929422,2744466.785321882460266
-1,299.097919160156039,554635.597012305515818,2761357.865766064729542
-1,299.128399160156050,555899.826637537102215,2778270.662847681902349
-1,299.158879160156005,557043.653441317961551,2795235.991943385452032
-1,299.189359160156016,558247.681655824300833,2812235.930236331652850
-1,299.219839160156027,559150.702816703938879,2829270.796480937860906
-1,299.250319160156039,559782.817629319732077,2846309.960857880301774
-1,299.280799160155993,560655.738084836746566,2863390.237205907702446
-1,299.311279160156005,561468.457129628513940,2880494.700308457948267
-1,299.341759160156016,562220.974763694917783,2897624.642636613454670
-1,299.372239160156028,562672.485344134736806,2914774.224646185524762
-1,299.402719160156039,563515.305094289127737,2931924.345874325837940
-1,299.433199160156050,564267.822728355531581,2949114.091859134845436
-1,299.463679160156005,565261.146005323156714,2966329.228883889503777
-1,299.494159160156016,566134.066460840171203,2983575.026960389222950
-1,299.524639160156028,566976.886210994562134,3000830.690807628910989
-1,299.555119160156039,568180.914425500785001,3018134.960569872520864
-1,299.585599160155994,569083.935586380539462,3035470.096231801435351
-1,299.616079160156005,569776.251809721579775,3052831.483662464190274
-1,299.646559160156016,570558.870149150723591,3070198.018931042868644
-1,299.677039160156028,571281.287077854387462,3087604.106386841274798
-1,299.707519160156039,572214.408944096765481,3105035.942218229174614
-1,299.737999160156050,573267.933631789754145,3122496.836143266875297
-1,299.768479160156005,574381.659730207989924,3139991.517117985989898
-1,299.798959160156016,575465.285123263718560,3157500.614610953256488
-1,299.829439160156028,576428.507694868720137,3175059.364305039867759
-1,299.859919160156039,577421.830971836345270,3192648.949584990739822
-1,299.890399160155994,578385.053543441346847,3210267.825364550575614
-1,299.920879160156005,579077.369766782387160,3227894.695725372061133
-1,299.923200000000008,579137.571177507750690,3229237.847842117771506
