"	Warning... ",,,,,,
"	   Date Selected:                 20180101:0100",,,,,,
"	   First Entry In Datebase:       20180215:0100",,,,,,
"	   ...Resetting Date Selected To: 20180215:0100",,,,,,
hancock,,,,,,
hourly summary,,,,,,
,,,,,,
date,time,atmp,pcpn,relh,srad,wspd
6/28/2019,17:00,27.8,0,59.9,2169.4,1.2
6/28/2019,18:00,28.1,0,57.8,1602.3,0.9
6/28/2019,19:00,27.9,0,59.1,951.1,0.6
6/28/2019,20:00,27.4,0,63.1,396.1,0.2
6/28/2019,21:00,24.2,0,84.1,37.8,0.2
6/28/2019,22:00,22.3,0,88.2,0.1,0.2
6/28/2019,23:00,20.9,0,93,0,0.2
6/28/2019,24:00:00,20.3,0,95.3,0,0.2
6/29/2019,1:00,19.9,0,96.4,0,0.2
6/29/2019,2:00,19.2,0,97,0,0.2
6/29/2019,3:00,18.6,0,97.9,0,0.2
6/29/2019,4:00,18.4,0,98.1,0,0.2
6/29/2019,5:00,18.3,0,98.2,0.2,0.2
6/29/2019,6:00,18.3,0,98.7,47.4,0.2
6/29/2019,7:00,20.3,0,95.5,424.4,0.2
6/29/2019,8:00,23.8,0,82.9,970.1,0.5
6/29/2019,9:00,26,0,69,1552.1,1.3
6/29/2019,10:00,27,0,64.7,1988.2,0.9
6/29/2019,11:00,27.9,0,57.9,2650.9,0.9
6/29/2019,12:00,28.2,0,58.3,2676.9,1
6/29/2019,13:00,29,0,55.8,3073.2,1.1
6/29/2019,14:00,29.5,0,54.9,3039.4,1.2
6/29/2019,15:00,29.9,0,54.3,2424.5,1.2
6/29/2019,16:00,30.3,0,52.2,2446.7,1.3
6/29/2019,17:00,30.8,0,49.9,2126.7,1.4
6/29/2019,18:00,31,0,46.7,1596.8,1.2
6/29/2019,19:00,30.5,0,46.4,839.7,0.7
6/29/2019,20:00,27.2,0,66.8,189.2,0.5
6/29/2019,21:00,24.8,0,76.7,94.3,0.2
6/29/2019,22:00,22.1,0,85.2,0.2,0.3
6/29/2019,23:00,20.8,0,88.6,0,0.2
6/29/2019,24:00:00,19.9,0,92,0,0.2
6/30/2019,1:00,19.5,0,93.5,0,0.2
6/30/2019,2:00,19.2,0,94.7,0,0.2
6/30/2019,3:00,21.1,0,91.5,0,0.6
6/30/2019,4:00,21,0,94.6,0,0.6
6/30/2019,5:00,20.8,0,95.7,0.6,0.6
6/30/2019,6:00,21.1,0,95.4,42.4,0.8
6/30/2019,7:00,21.7,0,93.9,245.6,1.3
6/30/2019,8:00,22.6,0,91.6,474.3,0.9
6/30/2019,9:00,23.2,0,90,371.7,0.6
6/30/2019,10:00,22.6,1.27,90.6,53.3,1.9
6/30/2019,11:00,19.2,13.97,94.8,5.8,3.9
6/30/2019,12:00,19.3,2.03,94.4,37.1,1.9
6/30/2019,13:00,19.3,0.25,94.7,383.7,1.7
6/30/2019,14:00,20.6,0,91.1,1113,1.1
6/30/2019,15:00,21.8,0,89.3,1077.9,1.5
6/30/2019,16:00,22,0.76,88.3,159.2,2.8
6/30/2019,17:00,21.1,0,91.6,94.6,1.3
6/30/2019,18:00,21.3,0.25,87.9,231.8,1.9
6/30/2019,19:00,20.8,0,91.9,118.7,2.2
6/30/2019,20:00,20.8,0,93.5,56.9,1.2
6/30/2019,21:00,20.3,0,94.4,30.6,1.2
6/30/2019,22:00,19.4,0,97.3,0.2,0.3
6/30/2019,23:00,18.4,0,98.3,0,0.2
6/30/2019,24:00:00,17.9,0,98.8,0,0.2
7/1/2019,1:00,17.9,0,99.4,0,0.3
7/1/2019,2:00,17.1,0,99.4,0,0.3
7/1/2019,3:00,17.4,0,99.4,0,0.2
7/1/2019,4:00,17.4,0,99.3,0,0.5
7/1/2019,5:00,17.6,0,98.2,0.1,0.6
7/1/2019,6:00,17.3,0,98.4,28.5,0.3
7/1/2019,7:00,18,0,96.8,219.3,0.7
7/1/2019,8:00,19.4,0,93.1,692.4,0.5
7/1/2019,9:00,20.6,0,89.7,446,1.7
7/1/2019,10:00,20.9,0,89.2,790.8,1.4
7/1/2019,11:00,22.6,0,82.8,1767.3,2.3
7/1/2019,12:00,24.3,0,76.1,2063.9,2.3
7/1/2019,13:00,26,0,70.5,2828,2.3
7/1/2019,14:00,27,0,64.7,1953.5,1.2
7/1/2019,15:00,27.3,0,65,1407.7,1.6
7/1/2019,16:00,28.1,0,63.2,1933,1.4
7/1/2019,17:00,27.3,0.25,65.7,569.3,1.2
7/1/2019,18:00,22.4,2.54,92.6,70.8,1.4
7/1/2019,19:00,22.1,2.03,95.1,161.1,0.7
7/1/2019,20:00,21.4,1.27,94.4,36.9,0.9
7/1/2019,21:00,20.2,1.52,94.7,4.3,0.5
7/1/2019,22:00,19.8,1.27,97.2,0,0.3
7/1/2019,23:00,19.7,1.78,97.9,0,0.3
7/1/2019,24:00:00,19.8,2.03,98,0,0.5
7/2/2019,1:00,19.5,0.76,98.4,0,0.3
7/2/2019,2:00,19.5,0,98.2,0,0.3
7/2/2019,3:00,19.4,10.67,97.9,0,1.1
7/2/2019,4:00,19.1,6.1,97.8,0,0.9
7/2/2019,5:00,19.2,5.08,98.4,0,0.6
7/2/2019,6:00,19.2,3.05,98.8,2.2,0.4
7/2/2019,7:00,19.3,0.25,98.8,74.3,0.3
7/2/2019,8:00,19.9,0,98.4,322.8,1
7/2/2019,9:00,21.4,0,94.5,790.3,1.4
7/2/2019,10:00,21.9,0,92.7,537,1.7
7/2/2019,11:00,22.8,0,90.2,1052.9,1.6
7/2/2019,12:00,24.7,0,81.6,1643.6,1.1
7/2/2019,13:00,24.8,0,80.8,730.8,1.3
7/2/2019,14:00,24.2,0,85,618.6,1.2
7/2/2019,15:00,24.3,0,84.7,855.8,2.1
7/2/2019,16:00,24.2,0,84.3,752.2,1.5
7/2/2019,17:00,24.9,0,80.2,1275.8,2.1
7/2/2019,18:00,25.5,0,78.3,1238.6,1.6
7/2/2019,19:00,25.9,0,78,828.9,1.6
7/2/2019,20:00,25.8,0,77.2,446.9,1.3
7/2/2019,21:00,23.8,0,86,58.9,0.2
7/2/2019,22:00,21.1,0,95.4,0.1,0.2
7/2/2019,23:00,20.1,0,97,0,0.2
7/2/2019,24:00:00,19,0,98.1,0,0.2
7/3/2019,1:00,18.1,0,98.4,0,0.2
7/3/2019,2:00,17.9,0,98.7,0,0.2
7/3/2019,3:00,17.7,0,98.6,0,0.2
7/3/2019,4:00,16.9,0,99.2,0,0.2
7/3/2019,5:00,16.6,0,99.2,0.2,0.2
7/3/2019,6:00,16.4,0,99.1,36.5,0.2
7/3/2019,7:00,18,0,97.4,420.3,0.2
7/3/2019,8:00,21.6,0,91.9,1001.1,0.3
7/3/2019,9:00,24,0,83.1,1588.7,0.4
7/3/2019,10:00,25.6,0,74.1,1924.2,0.8
7/3/2019,11:00,26.6,0,65.3,2414,1.1
7/3/2019,12:00,27.5,0,59.9,2716.7,1.4
7/3/2019,13:00,28.1,0,50.9,3064.7,1.8
7/3/2019,14:00,28.5,0,52.7,3045.6,2.2
7/3/2019,15:00,29.2,0,51.9,2953,1.9
7/3/2019,16:00,29.5,0,47.9,2455,1.7
7/3/2019,17:00,28.7,0,48.5,1515.8,1.3
7/3/2019,18:00,28.1,0,56.5,1075.6,1
7/3/2019,19:00,26.9,0,61.8,417.1,1.1
7/3/2019,20:00,25.1,0,70.5,135,0.2
7/3/2019,21:00,24,0,74.8,19.6,0.5
7/3/2019,22:00,23.1,0,76.2,0,0.6
7/3/2019,23:00,22.1,0,79.6,0,0.6
7/3/2019,24:00:00,21.2,0,81.3,0,0.7
7/4/2019,1:00,20.8,0,80.1,0,0.6
7/4/2019,2:00,20.2,0,83.6,0,0.4
7/4/2019,3:00,19.9,0,86.2,0,0.8
7/4/2019,4:00,20.4,0,87.7,0,1
7/4/2019,5:00,20.2,0,89.8,0,0.4
7/4/2019,6:00,20,0,91.2,15.6,0.3
7/4/2019,7:00,20.6,0,88.9,151.4,1.3
7/4/2019,8:00,21.3,0,87,748.6,2
7/4/2019,9:00,23.2,0,84.1,1571.7,1.9
7/4/2019,10:00,25,0,79.3,1606,1.3
7/4/2019,11:00,26.2,0,76,1999.4,1.3
7/4/2019,12:00,27.7,0,71.8,2553,1.3
7/4/2019,13:00,28.1,0,70.5,1876.7,1.7
7/4/2019,14:00,28.8,0,67.4,2543,2.2
7/4/2019,15:00,28.6,0,68.5,1371.7,2
7/4/2019,16:00,26.7,0,77.4,1146.5,1.9
7/4/2019,17:00,27.9,0,66.7,2220.4,1.5
7/4/2019,18:00,29.2,0,69.1,1200.2,1.7
7/4/2019,19:00,27.9,0,72.7,509.2,1.9
7/4/2019,20:00,24.6,0.25,85.5,29.3,1.9
7/4/2019,21:00,21.6,3.81,91.1,3.6,2.5
7/4/2019,22:00,19.6,10.67,96.5,0,0.9
7/4/2019,23:00,19.9,0,95.8,0,1.4
7/4/2019,24:00:00,20.7,0,95.8,0,0.7
7/5/2019,1:00,20.5,0,97.3,0,0.6
7/5/2019,2:00,20.6,0,96.3,0,1.7
7/5/2019,3:00,19.8,0,98.3,0,0.3
7/5/2019,4:00,19.8,0,98.7,0,0.2
7/5/2019,5:00,19.2,0,98.6,0,0.2
7/5/2019,6:00,19.5,0,99.2,16.7,0.4
7/5/2019,7:00,20.2,0,99.4,121.4,1.4
7/5/2019,8:00,20.6,0,97.5,594.8,1.3
7/5/2019,9:00,21.9,0,90.8,952.5,1.2
7/5/2019,10:00,22.9,0,86.1,235.6,1.2
7/5/2019,11:00,23.4,0,83.7,1884.4,1.3
7/5/2019,12:00,24.4,0,80.4,2098.3,2
7/5/2019,13:00,25.1,0,77.7,2873.1,1.6
7/5/2019,14:00,26.4,0,73.7,2752.1,1.7
7/5/2019,15:00,27.1,0,70,2505.3,1.9
7/5/2019,16:00,27.7,0,67,2273.4,2
7/5/2019,17:00,28.5,0,63.4,2261.6,2
7/5/2019,18:00,28.6,0,61.5,1334.4,1.4
7/5/2019,19:00,28.5,0,61.6,827.9,0.5
7/5/2019,20:00,28.2,0,64.3,452.9,0.3
7/5/2019,21:00,25.4,0,82.6,41.4,0.2
7/5/2019,22:00,22.7,0,90.7,0,0.2
7/5/2019,23:00,21.6,0,94.2,0,0.2
7/5/2019,24:00:00,21.2,0,95.8,0,0.2
7/6/2019,1:00,21.4,0,95.8,0,0.5
7/6/2019,2:00,22.4,0,93.8,0,0.9
7/6/2019,3:00,22.5,1.02,94.4,0,1.3
7/6/2019,4:00,21.1,0,92.2,0,2.6
7/6/2019,5:00,18.3,0,91.2,0,2.1
7/6/2019,6:00,17.4,0,87.9,15.8,2.1
7/6/2019,7:00,17.3,0,84.2,110.1,2.3
7/6/2019,8:00,17.5,0,82.9,213.7,2.1
7/6/2019,9:00,17.9,0,83.4,355.9,2.5
7/6/2019,10:00,18.8,0,82.7,887,3.3
7/6/2019,11:00,18.9,0,79.3,1270,3.7
7/6/2019,12:00,18.1,0,82.2,783.6,3.1
7/6/2019,13:00,20.7,0,73,2583.2,3.2
7/6/2019,14:00,23.3,0,63.7,2111.7,2.3
7/6/2019,15:00,23.5,0,63.8,1435.1,2.6
7/6/2019,16:00,24.2,0,58.4,1914.6,2.3
7/6/2019,17:00,25,0,54.4,2032.7,2.6
7/6/2019,18:00,24.9,0,53.6,1566.8,2.3
7/6/2019,19:00,24.6,0,53.8,996,1.5
7/6/2019,20:00,23.6,0,60.2,440.3,0.7
7/6/2019,21:00,20.6,0,78.5,45.5,0.2
7/6/2019,22:00,18.1,0,89.9,0.2,0.2
7/6/2019,23:00,18,0,89.9,0,0.2
7/6/2019,24:00:00,18.5,0,75.3,0,0.6
7/7/2019,1:00,17.7,0,69,0,0.5
7/7/2019,2:00,16.6,0,72.4,0,0.4
7/7/2019,3:00,15.3,0,82.9,0,0.5
7/7/2019,4:00,14.8,0,83,0,0.9
7/7/2019,5:00,14.5,0,72.2,0,0.6
7/7/2019,6:00,13.4,0,77.7,43.4,0.9
7/7/2019,7:00,14.2,0,75,370.5,0.7
7/7/2019,8:00,15.7,0,67.7,637,0.9
7/7/2019,9:00,16.8,0,65.4,1023.1,1
7/7/2019,10:00,19.6,0,55.4,2007.1,1
7/7/2019,11:00,21.5,0,48.6,2321.1,1.4
7/7/2019,12:00,22.9,0,44.5,2671.7,1.6
7/7/2019,13:00,24.1,0,43.4,2765.7,1.3
7/7/2019,14:00,24.7,0,44.8,2925.3,1.5
7/7/2019,15:00,25.3,0,43.7,2911.8,1.5
7/7/2019,16:00,25.5,0,45.7,2413.8,1.5
7/7/2019,17:00,25.7,0,45.7,1975.6,1.2
7/7/2019,18:00,25.7,0,47.7,1600.2,1.4
7/7/2019,19:00,25.1,0,51.6,919.4,1.4
7/7/2019,20:00,23.8,0,58.6,403.3,1.2
7/7/2019,21:00,20.7,0,75.6,46.9,0.3
7/7/2019,22:00,18,0,85.9,0.1,0.2
7/7/2019,23:00,17.8,0,83.7,0,0.3
7/7/2019,24:00:00,17.3,0,81.3,0,0.3
7/8/2019,1:00,16.4,0,84,0,0.2
7/8/2019,2:00,15.1,0,90.9,0,0.2
7/8/2019,3:00,14.3,0,93.5,0,0.2
7/8/2019,4:00,13.6,0,93.9,0,0.2
7/8/2019,5:00,13,0,95.7,0,0.2
7/8/2019,6:00,12.9,0,95.3,36.7,0.2
7/8/2019,7:00,15.4,0,88.4,367.3,0.2
7/8/2019,8:00,19.3,0,76,864.3,0.2
7/8/2019,9:00,21.4,0,64.5,1383.5,0.6
7/8/2019,10:00,22.9,0,55.3,1995.4,0.9
7/8/2019,11:00,24,0,54.1,2471.2,1
7/8/2019,12:00,25,0,53.4,2718.6,1
7/8/2019,13:00,26.4,0,48,3090.2,1
7/8/2019,14:00,27.1,0,45,3177.9,1.2
7/8/2019,15:00,27.4,0,44.1,3115.9,1.3
7/8/2019,16:00,27.7,0,44.5,2540.6,1
7/8/2019,17:00,28.1,0,43.9,2160.4,0.7
7/8/2019,18:00,27.9,0,44.6,1465.4,0.8
7/8/2019,19:00,26.9,0,50,918.1,1.2
7/8/2019,20:00,25.5,0,57.6,426.3,0.9
7/8/2019,21:00,22.8,0,69.2,42.9,0.4
7/8/2019,22:00,21.1,0,75,0,0.6
7/8/2019,23:00,20,0,77.2,0,0.5
7/8/2019,24:00:00,19.3,0,78.7,0,0.5
7/9/2019,1:00,18.6,0,79.4,0,0.7
7/9/2019,2:00,17.5,0,83.7,0,0.4
7/9/2019,3:00,17.2,0,84.1,0,0.7
7/9/2019,4:00,16.6,0,84.6,0,1
7/9/2019,5:00,16.1,0,83.3,0,0.6
7/9/2019,6:00,15.7,0,83.8,22,0.6
7/9/2019,7:00,16.6,0,80.3,303.8,0.6
7/9/2019,8:00,18.5,0,72.9,860.8,1.3
7/9/2019,9:00,20.4,0,66.4,1413.9,2.1
7/9/2019,10:00,22.6,0,61.5,1987,2.1
7/9/2019,11:00,24.2,0,56.6,2420.7,2.4
7/9/2019,12:00,25.8,0,60.9,2680.3,2.3
7/9/2019,13:00,26.6,0,63.2,2175.8,2.4
7/9/2019,14:00,27.1,0,63.7,1986,2.3
7/9/2019,15:00,27.6,0,62.4,2304.8,2.9
7/9/2019,16:00,28.2,0,60.3,2416,3.3
7/9/2019,17:00,28,0,59.8,1680.6,3.2
7/9/2019,18:00,27.9,0,59.4,1267.4,3.5
7/9/2019,19:00,27.1,0,61.5,363.8,2.5
7/9/2019,20:00,26.2,0,65,92.9,2.3
7/9/2019,21:00,25.8,0,64.7,58,2.7
7/9/2019,22:00,25.4,0,65.1,0,3.1
7/9/2019,23:00,24.8,0,66.5,0,2.5
7/9/2019,24:00:00,23.7,0,73,0,2.2
7/10/2019,1:00,22.3,0,83.1,0,2
7/10/2019,2:00,21.6,0,92.4,0,2
7/10/2019,3:00,21.7,0,94.3,0,1.9
7/10/2019,4:00,21.6,0,95.7,0,1.8
7/10/2019,5:00,21.5,0,96.2,0,1
7/10/2019,6:00,20.9,0,97.5,26.8,0.9
7/10/2019,7:00,21.7,0,95.9,368.7,1.1
7/10/2019,8:00,23.4,0,90.1,729,1.8
7/10/2019,9:00,25,0,79.3,1499.9,2.1
7/10/2019,10:00,26.6,0,66.7,2056.8,2.4
7/10/2019,11:00,28.1,0,55,2496.8,3.2
7/10/2019,12:00,28.7,0,50.2,2622.6,3.3
7/10/2019,13:00,29.1,0,47.7,2900.1,3.1
7/10/2019,14:00,29.3,0,41.8,2934.9,3.6
7/10/2019,15:00,29.2,0,39.6,2822.6,4.1
7/10/2019,16:00,28,0,46.2,2330.3,3.9
7/10/2019,17:00,26.9,0,48.8,1970.6,3.7
7/10/2019,18:00,25.7,0,53.6,1071.8,2.9
7/10/2019,19:00,24.9,0,55.8,583,2.4
7/10/2019,20:00,24,0,61.3,191.9,1.6
7/10/2019,21:00,22.9,0,66.8,26.2,1.4
7/10/2019,22:00,21.5,0,72.5,0,1.1
7/10/2019,23:00,19.9,0,81.3,0,0.5
7/10/2019,24:00:00,18.2,0,88.8,0,0.2
7/11/2019,1:00,17.3,0,93.1,0,0.2
7/11/2019,2:00,16.7,0,94.3,0,0.2
7/11/2019,3:00,15.9,0,96,0,0.2
7/11/2019,4:00,16.7,0,97,0,0.2
7/11/2019,5:00,17.1,0,96.2,0,0.2
7/11/2019,6:00,16.4,0,97.6,24.2,0.5
7/11/2019,7:00,18,0,91.3,388.3,2.3
7/11/2019,8:00,19.3,0,81.1,936.5,3.1
7/11/2019,9:00,20.5,0,70.3,1538,3.5
7/11/2019,10:00,21.8,0,63.4,2098.4,3.5
7/11/2019,11:00,22.9,0,59.5,2566.9,3.2
7/11/2019,12:00,23.9,0,54,2908.1,3.4
7/11/2019,13:00,25,0,44.1,3096.6,3.8
7/11/2019,14:00,25.7,0,38.2,3036.9,3.6
7/11/2019,15:00,25.9,0,40.4,2885.3,3.3
7/11/2019,16:00,25.9,0,40.4,2566.4,2.9
7/11/2019,17:00,26.1,0,39.1,2146,2.7
7/11/2019,18:00,26.1,0,38.5,1608.7,2.2
7/11/2019,19:00,25.4,0,39.9,1000.5,2.2
7/11/2019,20:00,24.2,0,44.5,486.5,1.4
7/11/2019,21:00,20.6,0,63.1,41.8,0.4
7/11/2019,22:00,17.1,0,75.8,0.2,0.2
7/11/2019,23:00,15.2,0,80.7,0,0.2
7/11/2019,24:00:00,14,0,85,0,0.2
7/12/2019,1:00,13.1,0,89.2,0,0.2
7/12/2019,2:00,12.2,0,92.8,0,0.2
7/12/2019,3:00,11.8,0,93.6,0,0.2
7/12/2019,4:00,11.5,0,95,0,0.2
7/12/2019,5:00,10.9,0,96,0,0.2
7/12/2019,6:00,11.3,0,96,25.9,0.2
7/12/2019,7:00,13.4,0,91.6,354.3,0.2
7/12/2019,8:00,17.2,0,83.8,932,0.4
7/12/2019,9:00,20.2,0,75.3,1503.8,1.2
7/12/2019,10:00,22.8,0,61.2,2043.6,1.4
7/12/2019,11:00,24.6,0,54.3,2491.6,1.6
7/12/2019,12:00,25.9,0,52.9,2819.2,1.7
7/12/2019,13:00,26.9,0,53.5,2976.6,2.1
7/12/2019,14:00,27.9,0,52.9,2971.1,2.3
7/12/2019,15:00,28.7,0,50.1,2838.8,2.8
7/12/2019,16:00,29.2,0,49.4,2511.9,2.8
7/12/2019,17:00,29.2,0,49.4,1693.4,2.6
7/12/2019,18:00,28.1,0,55.9,727.3,1.5
7/12/2019,19:00,27.1,0,60.8,475,1.6
7/12/2019,20:00,26.6,0,63.1,264.9,1.2
7/12/2019,21:00,25.4,0,68.8,37.4,0.6
7/12/2019,22:00,23.8,0,75.7,0.1,0.7
7/12/2019,23:00,23.3,0,77,0,0.8
7/12/2019,24:00:00,23,0,78.3,0,0.6
7/13/2019,1:00,22.6,0,80.3,0,0.4
7/13/2019,2:00,21.6,0,84.7,0,0.4
7/13/2019,3:00,20.5,0,89.7,0,0.2
7/13/2019,4:00,19.4,0,94.1,0,0.2
7/13/2019,5:00,19.6,0,95.1,0,0.2
7/13/2019,6:00,19.3,0,96.8,24.3,0.2
7/13/2019,7:00,20.2,0,96.6,331.6,0.3
7/13/2019,8:00,22,0,89.1,802.9,1.4
7/13/2019,9:00,24.1,0,76.1,1587.4,2.5
7/13/2019,10:00,24.9,0,66.9,1835.7,2.2
7/13/2019,11:00,25.9,0,57.2,2344.5,2.1
7/13/2019,12:00,25.1,0,61.2,919.9,1.6
7/13/2019,13:00,24.7,0,64.1,1501.7,2.6
7/13/2019,14:00,25.9,0,57.6,2598.6,2.4
7/13/2019,15:00,27.3,0,49,2820.4,3
7/13/2019,16:00,28,0,45.6,2535.3,2.5
7/13/2019,17:00,28,0,44.7,1948.4,1.7
7/13/2019,18:00,27.7,0,46.4,1182.2,1.3
7/13/2019,19:00,27.1,0,48.9,729.9,0.9
7/13/2019,20:00,25,0,61.3,257.5,0.5
7/13/2019,21:00,22.6,0,72.8,62.4,0.2
7/13/2019,22:00,20.2,0,81,0.1,0.2
7/13/2019,23:00,18.5,0,86.8,0,0.2
7/13/2019,24:00:00,17.9,0,90.4,0,0.2
7/14/2019,1:00,18.5,0,83.3,0,0.3
7/14/2019,2:00,18.9,0,77.6,0,0.4
7/14/2019,3:00,18.4,0,85.3,0,0.4
7/14/2019,4:00,18.3,0,88.6,0,1.1
7/14/2019,5:00,18.5,0,82.3,0,1.2
7/14/2019,6:00,17.8,0,83,21.6,0.4
7/14/2019,7:00,18,0,83.7,345.7,0.4
7/14/2019,8:00,20,0,73.2,888.5,1.2
7/14/2019,9:00,21.6,0,65.1,1454.6,1.6
7/14/2019,10:00,23.6,0,58.9,1993.9,1.9
7/14/2019,11:00,25,0,56.4,2169.8,2.3
7/14/2019,12:00,26.7,0,52.9,2255.4,1.6
7/14/2019,13:00,27.9,0,51.6,2191.6,1.7
7/14/2019,14:00,28.8,0,51.9,2105.2,1.8
7/14/2019,15:00,29.4,0,51.5,1954.1,1.7
7/14/2019,16:00,29.6,0,51.5,1453.4,1.5
7/14/2019,17:00,29.6,0,53.6,1054.3,2
7/14/2019,18:00,29.5,0,55.5,766.1,1.8
7/14/2019,19:00,29,0,57.8,384.3,1.8
7/14/2019,20:00,28.2,0,62.5,125.8,1.6
7/14/2019,21:00,26.1,0,71.8,21.3,0.4
7/14/2019,22:00,24.2,0,81.3,0,0.3
7/14/2019,23:00,24.9,0,76,0,1.8
7/14/2019,24:00:00,23.8,0,75.1,0,1.5
7/15/2019,1:00,23,0,75.2,0,1.9
7/15/2019,2:00,22.4,0,78.4,0,1.5
7/15/2019,3:00,22.1,0,80.8,0,2
7/15/2019,4:00,22.4,0,83.1,0,2.1
7/15/2019,5:00,22.4,0,84.9,0,2
7/15/2019,6:00,22.6,0,86.3,4.4,2
7/15/2019,7:00,22.6,0,87.3,100.8,0.8
7/15/2019,8:00,24,0,80.5,524.1,0.5
7/15/2019,9:00,24.7,0,80,952.2,1.3
7/15/2019,10:00,26.1,0,78,1281.5,1.8
7/15/2019,11:00,26.8,0.51,78.2,855.9,1.6
7/15/2019,12:00,25.9,2.54,86.3,1072.2,1.6
7/15/2019,13:00,26.9,0,85.3,2291.7,2.5
7/15/2019,14:00,29.3,0,73.3,2655,2.7
7/15/2019,15:00,29.6,0,66.2,2278.1,3
7/15/2019,16:00,29.6,0,64.1,1780.1,2.6
7/15/2019,17:00,29.8,0,58.2,1570.9,3
7/15/2019,18:00,29,0,58.4,944.6,2.5
7/15/2019,19:00,28.3,0,63.4,668.4,2.2
7/15/2019,20:00,26.8,0,68.5,129.6,1.7
7/15/2019,21:00,25.6,0,74.6,4.6,1.2
7/15/2019,22:00,25.2,0,76.5,0,1.5
7/15/2019,23:00,25.2,0,75.6,0,0.9
7/15/2019,24:00:00,23.2,0.25,80.2,0,1.7
7/16/2019,1:00,21.2,4.57,91.5,0,1.4
7/16/2019,2:00,21.5,0,93.7,0,2.8
7/16/2019,3:00,21.2,0,93,0,2.5
7/16/2019,4:00,20.2,0.25,95.5,0,0.6
7/16/2019,5:00,19.6,0,95.9,0,0.4
7/16/2019,6:00,19.3,0,95.7,26.9,0.4
7/16/2019,7:00,19.7,0,95,313.6,0.6
7/16/2019,8:00,21.4,0,90.4,851.1,1.3
7/16/2019,9:00,22.7,0,86,1428.9,1.9
7/16/2019,10:00,,,,,
7/16/2019,11:00,,,,,
7/16/2019,12:00,27,0,68.9,2350.3,2.2
7/16/2019,13:00,28,0,66.6,2905.9,1.9
7/16/2019,14:00,28.8,0,65,2708.1,1.6
7/16/2019,15:00,29.6,0,63.4,2475.6,1.2
7/16/2019,16:00,30.2,0,59.3,2044.1,1
7/16/2019,17:00,30.6,0,58.3,1733,1.4
7/16/2019,18:00,29.6,0,59.9,873.8,1.6
7/16/2019,19:00,25.9,0,59.5,313.8,0.8
7/16/2019,20:00,25.3,0,66.5,94.8,1.7
7/16/2019,21:00,23.3,0,71.7,10,0.7
7/16/2019,22:00,22.5,0,83.5,0.1,0.3
7/16/2019,23:00,22.6,0,87,0.2,0.2
7/16/2019,24:00:00,22.4,0,87.5,0.1,0.3
7/17/2019,1:00,22.2,0,90.2,0.2,0.2
7/17/2019,2:00,21.1,0,94.1,0.3,0.2
7/17/2019,3:00,20.8,0,95.6,0.3,0.2
7/17/2019,4:00,21,0,97.1,1,0.3
7/17/2019,5:00,20.8,0,98.3,1,0.2
7/17/2019,6:00,20.3,0,98.5,18.1,0.3
7/17/2019,7:00,21.3,0,94.6,317.7,0.2
7/17/2019,8:00,23.2,0,83.6,869.9,0.5
7/17/2019,9:00,24.5,0,78.6,1307.8,0.8
7/17/2019,10:00,25.9,0,75.1,1772.2,0.8
7/17/2019,11:00,27.7,0,68.4,2199.5,1
7/17/2019,12:00,28.8,0,63.5,2478.6,1.5
7/17/2019,13:00,29.5,0,60.4,2412.6,1.3
7/17/2019,14:00,29.5,0,61.6,1867.7,1.6
7/17/2019,15:00,29.8,0,63.5,1889.6,1.3
7/17/2019,16:00,29.8,0,64.9,1924.3,1.6
7/17/2019,17:00,27.4,0,71.1,830,2.1
7/17/2019,18:00,25.1,0,72.7,638.7,1.4
7/17/2019,19:00,24.7,0,80.4,410.3,1.4
7/17/2019,20:00,24.5,0,85.7,275.5,1.5
7/17/2019,21:00,24.1,0,89.5,60.9,0.6
7/17/2019,22:00,23.4,0,92.1,0.4,0.7
7/17/2019,23:00,23.2,0,93.4,0.3,0.8
7/17/2019,24:00:00,23.4,0,90.3,0.3,1.3
7/18/2019,1:00,23.2,0,87.4,0.3,1.3
7/18/2019,2:00,22.5,0,86.5,0.4,1.2
7/18/2019,3:00,22.5,0,84.2,0.3,1.6
7/18/2019,4:00,22.5,0,85.2,0.3,1.6
7/18/2019,5:00,22.2,0.25,86.5,0.4,2.2
7/18/2019,6:00,21.1,3.3,93.8,1.1,1
7/18/2019,7:00,20.7,1.52,96.7,18.3,1.8
7/18/2019,8:00,20.6,0,94.9,75,2.1
7/18/2019,9:00,21,0,93,336.4,0.6
7/18/2019,10:00,21.6,0,89.7,600.8,1.1
7/18/2019,11:00,21.8,0,89.6,765.6,1.7
7/18/2019,12:00,23,0,86.1,1480.6,2.3
7/18/2019,13:00,24.3,0,81.9,1629,2.1
7/18/2019,14:00,25.8,0,80,1750.1,2.5
7/18/2019,15:00,25.8,0,79.4,716,2.4
7/18/2019,16:00,26,0,79,1126.3,2.5
7/18/2019,17:00,27,0,77.3,1298,2.7
7/18/2019,18:00,27.6,0,77.1,958.8,2.3
7/18/2019,19:00,28.1,0,76.9,774.9,1.7
7/18/2019,20:00,27.4,0,81.8,270.3,1
7/18/2019,21:00,26,0,89.2,41.2,0.8
7/18/2019,22:00,25.1,0,91.8,0.4,0.3
7/18/2019,23:00,25.3,0,92,0.3,0.8
7/18/2019,24:00:00,25.7,0,91.4,0.3,0.9
7/19/2019,1:00,25.6,0,93.1,0.3,0.9
