"site_id","lake","date","level_m","lake_level_m","diff_m","window_diff_m","site_type"
"LL-06","Long",2018-12-17,335.5062,335.4449,0.061300000000017,0.0808000000000106,"upgradient"
"LL-07","Long",2018-12-17,335.5454,335.4449,0.100500000000011,0.122400000000027,"upgradient"
"LL-08","Long",2018-12-17,335.5741,335.4449,0.129200000000026,0.134999999999991,"upgradient"
"LL-09","Long",2018-12-17,335.3748,335.4449,-0.0701000000000249,-0.0620000000000118,"downgradient"
"LL-09B","Long",2018-12-17,335.2269,335.4449,-0.218000000000018,-0.222750000000019,"downgradient"
"LL-10","Long",2018-12-17,335.4192,335.4449,-0.0257000000000289,-0.0183000000000106,"downgradient"
"PFL-02","Plainfield",2018-12-17,335.4412,335.3379,0.103300000000047,0.12299999999999,"upgradient"
"PFL-03","Plainfield",2018-12-17,335.3251,335.3379,-0.0127999999999702,-0.0173000000000343,"downgradient"
"PFL-04","Plainfield",2018-12-17,335.4996,335.3379,0.161700000000053,0.18549999999999,"upgradient"
"PFL-05","Plainfield",2018-12-17,335.4644,335.3379,0.126500000000021,0.132100000000037,"upgradient"
"PFL-07","Plainfield",2018-12-17,335.3548,335.3379,0.016900000000021,0.029200000000003,"upgradient"
"PFL-09","Plainfield",2018-12-17,335.3309,335.3379,-0.00699999999994816,0.00130000000001473,"nogradient"
"PFL-11","Plainfield",2018-12-17,335.3378,335.3379,-9.99999999748979e-05,0.0146000000000299,"upgradient"
"PFL-13","Plainfield",2018-12-17,335.3873,335.3379,0.0494000000000483,0.0654999999999859,"upgradient"
"PFL-14","Plainfield",2018-12-17,335.3132,335.3379,-0.0246999999999957,-0.00819999999998799,"nogradient"
"PFL-15","Plainfield",2018-12-17,335.5001,335.3379,0.162200000000041,0.16855000000001,"upgradient"
"PSNT-01","Pleasant",2018-12-17,299.877,299.2558,0.621199999999988,0.615899999999954,"upgradient"
"PSNT-03","Pleasant",2018-12-17,298.1359,299.2558,-1.11990000000003,-1.09070000000003,"downgradient"
"PSNT-05","Pleasant",2018-12-17,297.8508,299.2558,-1.40500000000003,-1.41399999999999,"downgradient"
"PSNT-06","Pleasant",2018-12-17,298.7632,299.2558,-0.492599999999982,-0.444200000000023,"downgradient"
"PSNT-07","Pleasant",2018-12-17,298.8026,299.2558,-0.453199999999981,-0.421000000000049,"downgradient"
"PSNT-08","Pleasant",2018-12-17,298.6385,299.2558,-0.6173,-0.587199999999996,"downgradient"
"PSNT-09","Pleasant",2018-12-17,299.1165,299.2558,-0.139299999999992,-0.117600000000039,"downgradient"
"PSNT-10","Pleasant",2018-12-17,297.7053,299.2558,-1.5505,-1.52789999999999,"downgradient"
"PSNT-11","Pleasant",2018-12-17,299.227,299.2558,-0.0287999999999897,-0.0299999999999727,"downgradient"
"PSNT-14","Pleasant",2018-12-17,299.3724,299.2558,0.116600000000005,0.12949999999995,"upgradient"
"PSNT-15","Pleasant",2018-12-17,299.6755,299.2558,0.419699999999978,0.430200000000013,"upgradient"
"PSNT-16","Pleasant",2018-12-17,299.8831,299.2558,0.627299999999991,0.634299999999996,"upgradient"
"LL-01","Long",2018-12-18,335.5649,335.4451,0.119799999999998,0.140800000000013,"upgradient"
"LL-01B","Long",2018-12-18,335.4597,335.4451,0.0145999999999731,0.00869999999997617,"nogradient"
"LL-02","Long",2018-12-18,335.4534,335.4451,0.00829999999996289,0.00610000000000355,"nogradient"
"LL-02B","Long",2018-12-18,335.4575,335.4451,0.0124000000000137,0.00509999999997035,"nogradient"
"LL-03","Long",2018-12-18,335.3492,335.4451,-0.0959000000000287,-0.0476000000000454,"downgradient"
"LL-04","Long",2018-12-18,335.3533,335.4451,-0.0918000000000347,-0.106799999999964,"downgradient"
"LL-05","Long",2018-12-18,335.4641,335.4451,0.0190000000000055,0.0225000000000364,"upgradient"
"LL-05C","Long",2018-12-18,335.4553,335.4451,0.0101999999999975,0.0185999999999922,"upgradient"
"LL-06","Long",2018-12-18,335.52,335.4451,0.0748999999999569,0.0808000000000106,"upgradient"
"LL-07","Long",2018-12-18,335.5559,335.4451,0.110799999999983,0.122400000000027,"upgradient"
"LL-08","Long",2018-12-18,335.5827,335.4451,0.137599999999964,0.136899999999969,"upgradient"
"LL-09","Long",2018-12-18,335.3845,335.4451,-0.0606000000000222,-0.0606000000000222,"downgradient"
"LL-09B","Long",2018-12-18,335.2313,335.4451,-0.213799999999992,-0.221900000000005,"downgradient"
"LL-10","Long",2018-12-18,335.4262,335.4451,-0.0189000000000306,-0.0183000000000106,"downgradient"
"PFL-02","Plainfield",2018-12-18,335.4528,335.3383,0.114500000000021,0.12299999999999,"upgradient"
"PFL-03","Plainfield",2018-12-18,335.335,335.3383,-0.00329999999996744,-0.0170999999999708,"downgradient"
"PFL-04","Plainfield",2018-12-18,335.508,335.3383,0.169700000000034,0.18119999999999,"upgradient"
"PFL-05","Plainfield",2018-12-18,335.4715,335.3383,0.133199999999988,0.132300000000043,"upgradient"
"PFL-07","Plainfield",2018-12-18,335.3714,335.3383,0.0330999999999904,0.0293000000000347,"upgradient"
"PFL-09","Plainfield",2018-12-18,335.3404,335.3383,0.00209999999998445,0.00159999999999627,"nogradient"
"PFL-11","Plainfield",2018-12-18,335.3584,335.3383,0.0201000000000136,0.0147000000000048,"upgradient"
"PFL-13","Plainfield",2018-12-18,335.3967,335.3383,0.058400000000006,0.0652999999999793,"upgradient"
"PFL-14","Plainfield",2018-12-18,335.3248,335.3383,-0.013499999999965,-0.00819999999998799,"nogradient"
"PFL-15","Plainfield",2018-12-18,335.5034,335.3383,0.165099999999995,0.168200000000013,"upgradient"
"PSNT-01","Pleasant",2018-12-18,299.8793,299.2559,0.623400000000004,0.616600000000005,"upgradient"
"PSNT-03","Pleasant",2018-12-18,298.1403,299.2559,-1.11559999999997,-1.0915,"downgradient"
"PSNT-05","Pleasant",2018-12-18,297.8545,299.2559,-1.40139999999997,-1.41399999999999,"downgradient"
"PSNT-06","Pleasant",2018-12-18,298.7691,299.2559,-0.48679999999996,-0.449999999999989,"downgradient"
"PSNT-07","Pleasant",2018-12-18,298.8066,299.2559,-0.449299999999994,-0.426700000000039,"downgradient"
"PSNT-08","Pleasant",2018-12-18,298.6447,299.2559,-0.611199999999997,-0.59620000000001,"downgradient"
"PSNT-09","Pleasant",2018-12-18,299.1256,299.2559,-0.130299999999977,-0.123500000000035,"downgradient"
"PSNT-10","Pleasant",2018-12-18,297.7104,299.2559,-1.5455,-1.53020000000004,"downgradient"
"PSNT-11","Pleasant",2018-12-18,299.23,299.2559,-0.0258999999999787,-0.0299999999999727,"downgradient"
"PSNT-14","Pleasant",2018-12-18,299.3767,299.2559,0.120800000000031,0.125099999999975,"upgradient"
"PSNT-15","Pleasant",2018-12-18,299.6813,299.2559,0.425400000000025,0.428200000000004,"upgradient"
"PSNT-16","Pleasant",2018-12-18,299.8893,299.2559,0.633399999999995,0.633600000000001,"upgradient"
"LL-01","Long",2018-12-19,335.5796,335.447,0.132600000000025,0.132600000000025,"upgradient"
"LL-01B","Long",2018-12-19,335.4715,335.447,0.0244999999999891,0.00899999999998613,"nogradient"
"LL-02","Long",2018-12-19,335.4568,335.447,0.00980000000004111,0.00610000000000355,"nogradient"
"LL-02B","Long",2018-12-19,335.4667,335.447,0.0197000000000003,0.00514999999998622,"nogradient"
"LL-03","Long",2018-12-19,335.3715,335.447,-0.0754999999999768,-0.0484000000000151,"downgradient"
"LL-04","Long",2018-12-19,335.3619,335.447,-0.0851000000000113,-0.106499999999983,"downgradient"
"LL-05","Long",2018-12-19,335.4754,335.447,0.0284000000000333,0.0225000000000364,"upgradient"
"LL-05C","Long",2018-12-19,335.4644,335.447,0.0174000000000092,0.0180000000000007,"upgradient"
"LL-06","Long",2018-12-19,335.5383,335.447,0.0912999999999897,0.0808000000000106,"upgradient"
"LL-07","Long",2018-12-19,335.5706,335.447,0.12360000000001,0.122400000000027,"upgradient"
"LL-08","Long",2018-12-19,335.59,335.447,0.143000000000029,0.136899999999969,"upgradient"
"LL-09","Long",2018-12-19,335.3922,335.447,-0.0548000000000002,-0.0606000000000222,"downgradient"
"LL-09B","Long",2018-12-19,335.243,335.447,-0.204000000000008,-0.220300000000009,"downgradient"
"LL-10","Long",2018-12-19,335.432,335.447,-0.0149999999999864,-0.0183000000000106,"downgradient"
"PFL-02","Plainfield",2018-12-19,335.4658,335.3409,0.124899999999968,0.12299999999999,"upgradient"
"PFL-03","Plainfield",2018-12-19,335.3429,335.3409,0.00200000000000955,-0.0170999999999708,"downgradient"
"PFL-04","Plainfield",2018-12-19,335.5176,335.3409,0.176699999999983,0.181100000000015,"upgradient"
"PFL-05","Plainfield",2018-12-19,335.4757,335.3409,0.134799999999984,0.132300000000043,"upgradient"
"PFL-07","Plainfield",2018-12-19,335.3807,335.3409,0.039799999999957,0.0293000000000347,"upgradient"
"PFL-09","Plainfield",2018-12-19,335.3479,335.3409,0.007000000000005,0.00159999999999627,"nogradient"
"PFL-11","Plainfield",2018-12-19,335.3768,335.3409,0.0358999999999696,0.0147000000000048,"upgradient"
"PFL-13","Plainfield",2018-12-19,335.4053,335.3409,0.0643999999999778,0.0652000000000044,"upgradient"
"PFL-14","Plainfield",2018-12-19,335.3347,335.3409,-0.00620000000003529,-0.00819999999998799,"nogradient"
"PFL-15","Plainfield",2018-12-19,335.5115,335.3409,0.170599999999979,0.16855000000001,"upgradient"
"PSNT-01","Pleasant",2018-12-19,299.8851,299.2562,0.628899999999987,0.617200000000025,"upgradient"
"PSNT-03","Pleasant",2018-12-19,298.1506,299.2562,-1.10560000000004,-1.09679999999997,"downgradient"
"PSNT-05","Pleasant",2018-12-19,297.8657,299.2562,-1.39050000000003,-1.41399999999999,"downgradient"
"PSNT-06","Pleasant",2018-12-19,298.781,299.2562,-0.475200000000029,-0.450699999999983,"downgradient"
"PSNT-07","Pleasant",2018-12-19,298.8173,299.2562,-0.438900000000046,-0.429599999999994,"downgradient"
"PSNT-08","Pleasant",2018-12-19,298.6555,299.2562,-0.600700000000018,-0.600300000000004,"downgradient"
"PSNT-09","Pleasant",2018-12-19,299.1459,299.2562,-0.110299999999995,-0.123500000000035,"downgradient"
"PSNT-10","Pleasant",2018-12-19,297.7237,299.2562,-1.53250000000003,-1.53139999999996,"downgradient"
"PSNT-11","Pleasant",2018-12-19,299.236,299.2562,-0.0202000000000453,-0.0299999999999727,"downgradient"
"PSNT-14","Pleasant",2018-12-19,299.3847,299.2562,0.128499999999974,0.125099999999975,"upgradient"
"PSNT-15","Pleasant",2018-12-19,299.6902,299.2562,0.433999999999969,0.428200000000004,"upgradient"
"PSNT-16","Pleasant",2018-12-19,299.9031,299.2562,0.64689999999996,0.633600000000001,"upgradient"
"LL-01","Long",2018-12-20,335.5738,335.4473,0.126499999999965,0.132499999999993,"upgradient"
"LL-01B","Long",2018-12-20,335.473,335.4473,0.0256999999999721,0.00929999999999609,"nogradient"
"LL-02","Long",2018-12-20,335.4533,335.4473,0.00599999999997181,0.00599999999997181,"nogradient"
"LL-02B","Long",2018-12-20,335.4686,335.4473,0.0212999999999965,0.00520000000000209,"nogradient"
"LL-03","Long",2018-12-20,335.3631,335.4473,-0.0842000000000098,-0.0510999999999626,"downgradient"
"LL-04","Long",2018-12-20,335.3543,335.4473,-0.0930000000000177,-0.105700000000013,"downgradient"
"LL-05","Long",2018-12-20,335.4654,335.4473,0.0180999999999472,0.0222999999999729,"upgradient"
"LL-05C","Long",2018-12-20,335.4619,335.4473,0.0145999999999731,0.0174000000000092,"upgradient"
"LL-06","Long",2018-12-20,335.5279,335.4473,0.0805999999999472,0.0805999999999472,"upgradient"
"LL-07","Long",2018-12-20,335.564,335.4473,0.11669999999998,0.121100000000013,"upgradient"
"LL-08","Long",2018-12-20,335.5858,335.4473,0.138499999999965,0.136899999999969,"upgradient"
"LL-09","Long",2018-12-20,335.3876,335.4473,-0.0597000000000207,-0.0606000000000222,"downgradient"
"LL-09B","Long",2018-12-20,335.245,335.4473,-0.202300000000037,-0.218700000000013,"downgradient"
"LL-10","Long",2018-12-20,335.4279,335.4473,-0.0194000000000187,-0.0189000000000306,"downgradient"
"PFL-02","Plainfield",2018-12-20,335.4584,335.3414,0.117000000000019,0.122099999999989,"upgradient"
"PFL-03","Plainfield",2018-12-20,335.3384,335.3414,-0.0029999999999859,-0.0170999999999708,"downgradient"
"PFL-04","Plainfield",2018-12-20,335.5151,335.3414,0.173699999999997,0.179500000000019,"upgradient"
"PFL-05","Plainfield",2018-12-20,335.4764,335.3414,0.134999999999991,0.132300000000043,"upgradient"
"PFL-07","Plainfield",2018-12-20,335.3691,335.3414,0.0276999999999816,0.029200000000003,"upgradient"
"PFL-09","Plainfield",2018-12-20,335.3446,335.3414,0.00319999999999254,0.00159999999999627,"nogradient"
"PFL-11","Plainfield",2018-12-20,335.3752,335.3414,0.0337999999999852,0.0147000000000048,"upgradient"
"PFL-13","Plainfield",2018-12-20,335.402,335.3414,0.0606000000000222,0.0643999999999778,"upgradient"
"PFL-14","Plainfield",2018-12-20,335.3308,335.3414,-0.0106000000000108,-0.00959999999997763,"nogradient"
"PFL-15","Plainfield",2018-12-20,335.5124,335.3414,0.170999999999992,0.168900000000008,"upgradient"
"PSNT-01","Pleasant",2018-12-20,299.8835,299.2581,0.625400000000013,0.617200000000025,"upgradient"
"PSNT-03","Pleasant",2018-12-20,298.1428,299.2581,-1.11529999999999,-1.09839999999997,"downgradient"
"PSNT-05","Pleasant",2018-12-20,297.8608,299.2581,-1.39729999999997,-1.41399999999999,"downgradient"
"PSNT-06","Pleasant",2018-12-20,298.7721,299.2581,-0.48599999999999,-0.450999999999965,"downgradient"
"PSNT-07","Pleasant",2018-12-20,298.8113,299.2581,-0.446799999999996,-0.429899999999975,"downgradient"
"PSNT-08","Pleasant",2018-12-20,298.6505,299.2581,-0.607599999999991,-0.600700000000018,"downgradient"
"PSNT-09","Pleasant",2018-12-20,299.1399,299.2581,-0.118200000000002,-0.123500000000035,"downgradient"
"PSNT-10","Pleasant",2018-12-20,297.7176,299.2581,-1.54050000000001,-1.53250000000003,"downgradient"
"PSNT-11","Pleasant",2018-12-20,299.2356,299.2581,-0.0224999999999795,-0.0298000000000229,"downgradient"
"PSNT-14","Pleasant",2018-12-20,299.3814,299.2581,0.123300000000029,0.123300000000029,"upgradient"
"PSNT-15","Pleasant",2018-12-20,299.6877,299.2581,0.429599999999994,0.428200000000004,"upgradient"
"PSNT-16","Pleasant",2018-12-20,299.8974,299.2581,0.639299999999992,0.633600000000001,"upgradient"
"LL-01","Long",2018-12-21,335.5671,335.4475,0.119600000000048,0.132000000000005,"upgradient"
"LL-01B","Long",2018-12-21,335.4701,335.4475,0.0226000000000113,0.0121999999999503,"upgradient"
"LL-02","Long",2018-12-21,335.4525,335.4475,0.0050000000000523,0.00599999999997181,"nogradient"
"LL-02B","Long",2018-12-21,335.4663,335.4475,0.0187999999999988,0.00769999999999982,"nogradient"
"LL-03","Long",2018-12-21,335.353,335.4475,-0.0944999999999823,-0.0559000000000083,"downgradient"
"LL-04","Long",2018-12-21,335.3516,335.4475,-0.0958999999999719,-0.105700000000013,"downgradient"
"LL-05","Long",2018-12-21,335.4608,335.4475,0.0133000000000152,0.0190000000000055,"upgradient"
"LL-05C","Long",2018-12-21,335.4581,335.4475,0.0106000000000108,0.0145999999999731,"upgradient"
"LL-06","Long",2018-12-21,335.5214,335.4475,0.0739000000000374,0.0805000000000291,"upgradient"
"LL-07","Long",2018-12-21,335.5565,335.4475,0.109000000000037,0.120900000000006,"upgradient"
"LL-08","Long",2018-12-21,335.5831,335.4475,0.135600000000011,0.135600000000011,"upgradient"
"LL-09","Long",2018-12-21,335.3849,335.4475,-0.0625999999999749,-0.0620000000000118,"downgradient"
"LL-09B","Long",2018-12-21,335.242,335.4475,-0.205499999999972,-0.218000000000018,"downgradient"
"LL-10","Long",2018-12-21,335.4252,335.4475,-0.0222999999999729,-0.0189000000000306,"downgradient"
"PFL-02","Plainfield",2018-12-21,335.4524,335.344,0.108400000000017,0.121699999999976,"upgradient"
"PFL-03","Plainfield",2018-12-21,335.3356,335.344,-0.00839999999999463,-0.0170999999999708,"downgradient"
"PFL-04","Plainfield",2018-12-21,335.5125,335.344,0.168499999999995,0.178100000000029,"upgradient"
"PFL-05","Plainfield",2018-12-21,335.4815,335.344,0.137500000000045,0.132300000000043,"upgradient"
"PFL-07","Plainfield",2018-12-21,335.3683,335.344,0.0243000000000393,0.0284000000000333,"upgradient"
"PFL-09","Plainfield",2018-12-21,335.3435,335.344,-0.000499999999988177,0.00130000000001473,"nogradient"
"PFL-11","Plainfield",2018-12-21,335.3715,335.344,0.0275000000000318,0.0147000000000048,"upgradient"
"PFL-13","Plainfield",2018-12-21,335.3999,335.344,0.0559000000000083,0.0636000000000081,"upgradient"
"PFL-14","Plainfield",2018-12-21,335.3277,335.344,-0.0163000000000011,-0.0104999999999791,"downgradient"
"PFL-15","Plainfield",2018-12-21,335.5109,335.344,0.166899999999998,0.168200000000013,"upgradient"
"PSNT-01","Pleasant",2018-12-21,299.8814,299.2582,0.623200000000054,0.617200000000025,"upgradient"
"PSNT-03","Pleasant",2018-12-21,298.1346,299.2582,-1.12359999999995,-1.10450000000003,"downgradient"
"PSNT-05","Pleasant",2018-12-21,297.8498,299.2582,-1.40839999999997,-1.41399999999999,"downgradient"
"PSNT-06","Pleasant",2018-12-21,298.7628,299.2582,-0.495399999999961,-0.455600000000004,"downgradient"
"PSNT-07","Pleasant",2018-12-21,298.8145,299.2582,-0.443699999999978,-0.431100000000015,"downgradient"
"PSNT-08","Pleasant",2018-12-21,298.6443,299.2582,-0.613900000000001,-0.601900000000001,"downgradient"
"PSNT-09","Pleasant",2018-12-21,299.1268,299.2582,-0.131399999999985,-0.125,"downgradient"
"PSNT-10","Pleasant",2018-12-21,297.7091,299.2582,-1.54909999999995,-1.53739999999999,"downgradient"
"PSNT-11","Pleasant",2018-12-21,299.2384,299.2582,-0.0197999999999752,-0.0293999999999528,"downgradient"
"PSNT-14","Pleasant",2018-12-21,299.3795,299.2582,0.121300000000019,0.122200000000021,"upgradient"
"PSNT-15","Pleasant",2018-12-21,299.6842,299.2582,0.426000000000045,0.426700000000039,"upgradient"
"PSNT-16","Pleasant",2018-12-21,299.8907,299.2582,0.63250000000005,0.633399999999995,"upgradient"
"LL-01","Long",2018-12-22,335.557,335.4472,0.109800000000007,0.126499999999965,"upgradient"
"LL-01B","Long",2018-12-22,335.4644,335.4472,0.0172000000000025,0.012800000000027,"upgradient"
"LL-02","Long",2018-12-22,335.4487,335.4472,0.00150000000002137,0.00589999999999691,"nogradient"
"LL-02B","Long",2018-12-22,335.4622,335.4472,0.0149999999999864,0.00909999999998945,"nogradient"
"LL-03","Long",2018-12-22,335.339,335.4472,-0.108200000000011,-0.0565000000000282,"downgradient"
"LL-04","Long",2018-12-22,335.3439,335.4472,-0.10329999999999,-0.104800000000012,"downgradient"
"LL-05","Long",2018-12-22,335.4526,335.4472,0.00540000000000873,0.018100000000004,"upgradient"
"LL-05C","Long",2018-12-22,335.4525,335.4472,0.00530000000003383,0.0143000000000484,"upgradient"
"LL-06","Long",2018-12-22,335.5098,335.4472,0.0626000000000317,0.0805000000000291,"upgradient"
"LL-07","Long",2018-12-22,335.5473,335.4472,0.100099999999998,0.11669999999998,"upgradient"
"LL-08","Long",2018-12-22,335.5769,335.4472,0.129700000000014,0.135600000000011,"upgradient"
"LL-09","Long",2018-12-22,335.3781,335.4472,-0.0690999999999917,-0.0625999999999749,"downgradient"
"LL-09B","Long",2018-12-22,335.2371,335.4472,-0.210100000000011,-0.217700000000036,"downgradient"
"LL-10","Long",2018-12-22,335.4195,335.4472,-0.0276999999999816,-0.0194000000000187,"downgradient"
"PFL-02","Plainfield",2018-12-22,335.4406,335.344,0.0966000000000236,0.121699999999976,"upgradient"
"PFL-03","Plainfield",2018-12-22,335.3306,335.344,-0.0133999999999901,-0.0169999999999959,"downgradient"
"PFL-04","Plainfield",2018-12-22,335.506,335.344,0.162000000000035,0.176699999999983,"upgradient"
"PFL-05","Plainfield",2018-12-22,335.475,335.344,0.131000000000029,0.132300000000043,"upgradient"
"PFL-07","Plainfield",2018-12-22,335.3626,335.344,0.018600000000049,0.0284000000000333,"upgradient"
"PFL-09","Plainfield",2018-12-22,335.3384,335.344,-0.00559999999995853,0.00130000000001473,"nogradient"
"PFL-11","Plainfield",2018-12-22,335.3619,335.344,0.0178999999999974,0.0147999999999797,"upgradient"
"PFL-13","Plainfield",2018-12-22,335.3934,335.344,0.0494000000000483,0.0610000000000355,"upgradient"
"PFL-14","Plainfield",2018-12-22,335.3204,335.344,-0.0235999999999876,-0.0106000000000108,"downgradient"
"PFL-15","Plainfield",2018-12-22,335.5073,335.344,0.163300000000049,0.167400000000043,"upgradient"
"PSNT-01","Pleasant",2018-12-22,299.877,299.2564,0.620599999999968,0.617400000000032,"upgradient"
"PSNT-03","Pleasant",2018-12-22,298.1273,299.2564,-1.12910000000005,-1.10509999999999,"downgradient"
"PSNT-05","Pleasant",2018-12-22,297.8324,299.2564,-1.42400000000004,-1.41399999999999,"downgradient"
"PSNT-06","Pleasant",2018-12-22,298.7547,299.2564,-0.501700000000028,-0.462800000000016,"downgradient"
"PSNT-07","Pleasant",2018-12-22,298.8172,299.2564,-0.439200000000028,-0.434799999999996,"downgradient"
"PSNT-08","Pleasant",2018-12-22,298.636,299.2564,-0.620400000000018,-0.607599999999991,"downgradient"
"PSNT-09","Pleasant",2018-12-22,299.1073,299.2564,-0.149100000000033,-0.128799999999956,"downgradient"
"PSNT-10","Pleasant",2018-12-22,297.6984,299.2564,-1.55800000000005,-1.54000000000002,"downgradient"
"PSNT-11","Pleasant",2018-12-22,299.2324,299.2564,-0.0240000000000009,-0.0290999999999713,"downgradient"
"PSNT-14","Pleasant",2018-12-22,299.3735,299.2564,0.117099999999994,0.122000000000014,"upgradient"
"PSNT-15","Pleasant",2018-12-22,299.6772,299.2564,0.420799999999986,0.426000000000045,"upgradient"
"PSNT-16","Pleasant",2018-12-22,299.8827,299.2564,0.626299999999958,0.63250000000005,"upgradient"
"LL-01","Long",2018-12-23,335.5519,335.4471,0.104799999999955,0.124599999999987,"upgradient"
"LL-01B","Long",2018-12-23,335.4598,335.4471,0.0126999999999953,0.012800000000027,"upgradient"
"LL-02","Long",2018-12-23,335.448,335.4471,0.000900000000001455,0.00520000000000209,"nogradient"
"LL-02B","Long",2018-12-23,335.4595,335.4471,0.0123999999999569,0.00920000000002119,"nogradient"
"LL-03","Long",2018-12-23,335.3344,335.4471,-0.112700000000018,-0.0645999999999844,"downgradient"
"LL-04","Long",2018-12-23,335.3423,335.4471,-0.104800000000012,-0.104800000000012,"downgradient"
"LL-05","Long",2018-12-23,335.4515,335.4471,0.00439999999997553,0.0180999999999472,"upgradient"
"LL-05C","Long",2018-12-23,335.4496,335.4471,0.00249999999999773,0.0137000000000285,"upgradient"
"LL-06","Long",2018-12-23,335.5069,335.4471,0.0597999999999956,0.0790999999999826,"upgradient"
"LL-07","Long",2018-12-23,335.5437,335.4471,0.0965999999999667,0.113799999999969,"upgradient"
"LL-08","Long",2018-12-23,335.5743,335.4471,0.127199999999959,0.134999999999991,"upgradient"
"LL-09","Long",2018-12-23,335.3754,335.4471,-0.0717000000000212,-0.0629000000000133,"downgradient"
"LL-09B","Long",2018-12-23,335.2335,335.4471,-0.213600000000042,-0.216500000000053,"downgradient"
"LL-10","Long",2018-12-23,335.4176,335.4471,-0.0295000000000414,-0.0200999999999567,"downgradient"
"PFL-02","Plainfield",2018-12-23,335.4358,335.3442,0.0916000000000281,0.11790000000002,"upgradient"
"PFL-03","Plainfield",2018-12-23,335.3296,335.3442,-0.0145999999999731,-0.0169999999999959,"downgradient"
"PFL-04","Plainfield",2018-12-23,335.5028,335.3442,0.158600000000035,0.174800000000005,"upgradient"
"PFL-05","Plainfield",2018-12-23,335.4739,335.3442,0.129700000000014,0.132100000000037,"upgradient"
"PFL-07","Plainfield",2018-12-23,335.3644,335.3442,0.0201999999999884,0.0276999999999816,"upgradient"
"PFL-09","Plainfield",2018-12-23,335.3375,335.3442,-0.00669999999996662,0.000100000000031741,"nogradient"
"PFL-11","Plainfield",2018-12-23,335.3579,335.3442,0.0137000000000285,0.0147999999999797,"upgradient"
"PFL-13","Plainfield",2018-12-23,335.391,335.3442,0.0468000000000188,0.0606000000000222,"upgradient"
"PFL-14","Plainfield",2018-12-23,335.3186,335.3442,-0.0255999999999972,-0.0124999999999886,"downgradient"
"PFL-15","Plainfield",2018-12-23,335.5054,335.3442,0.161200000000008,0.166899999999998,"upgradient"
"PSNT-01","Pleasant",2018-12-23,299.8762,299.256,0.620200000000011,0.618400000000008,"upgradient"
"PSNT-03","Pleasant",2018-12-23,298.1233,299.256,-1.1327,-1.10560000000004,"downgradient"
"PSNT-05","Pleasant",2018-12-23,297.8219,299.256,-1.4341,-1.41399999999999,"downgradient"
"PSNT-06","Pleasant",2018-12-23,298.7514,299.256,-0.504600000000039,-0.470700000000022,"downgradient"
"PSNT-07","Pleasant",2018-12-23,298.8128,299.256,-0.44319999999999,-0.438400000000001,"downgradient"
"PSNT-08","Pleasant",2018-12-23,298.6337,299.256,-0.622299999999996,-0.608100000000036,"downgradient"
"PSNT-09","Pleasant",2018-12-23,299.103,299.256,-0.15300000000002,-0.130299999999977,"downgradient"
"PSNT-10","Pleasant",2018-12-23,297.6931,299.256,-1.56290000000001,-1.54050000000001,"downgradient"
"PSNT-11","Pleasant",2018-12-23,299.23,299.256,-0.0260000000000105,-0.0287999999999897,"downgradient"
"PSNT-14","Pleasant",2018-12-23,299.372,299.256,0.115999999999985,0.121300000000019,"upgradient"
"PSNT-15","Pleasant",2018-12-23,299.6757,299.256,0.419699999999978,0.425400000000025,"upgradient"
"PSNT-16","Pleasant",2018-12-23,299.8809,299.256,0.624899999999968,0.631599999999992,"upgradient"
"LL-01","Long",2018-12-24,335.5451,335.447,0.0980999999999881,0.120999999999981,"upgradient"
"LL-01B","Long",2018-12-24,335.4521,335.447,0.00510000000002719,0.0126999999999953,"upgradient"
"LL-02","Long",2018-12-24,335.4448,335.447,-0.00219999999995935,0.0050000000000523,"nogradient"
"LL-02B","Long",2018-12-24,335.4533,335.447,0.00630000000001019,0.00920000000002119,"nogradient"
"LL-03","Long",2018-12-24,335.3273,335.447,-0.119699999999966,-0.0664999999999623,"downgradient"
"LL-04","Long",2018-12-24,335.3348,335.447,-0.112199999999973,-0.105700000000013,"downgradient"
"LL-05","Long",2018-12-24,335.4446,335.447,-0.00239999999996598,0.016900000000021,"upgradient"
"LL-05C","Long",2018-12-24,335.4441,335.447,-0.002900000000011,0.0117000000000189,"upgradient"
"LL-06","Long",2018-12-24,335.4996,335.447,0.0526000000000408,0.0769999999999982,"upgradient"
"LL-07","Long",2018-12-24,335.5357,335.447,0.0887000000000171,0.110799999999983,"upgradient"
"LL-08","Long",2018-12-24,335.5685,335.447,0.121500000000026,0.134799999999984,"upgradient"
"LL-09","Long",2018-12-24,335.3695,335.447,-0.0774999999999864,-0.063699999999983,"downgradient"
"LL-09B","Long",2018-12-24,335.2262,335.447,-0.220799999999997,-0.216500000000053,"downgradient"
"LL-10","Long",2018-12-24,335.4135,335.447,-0.0335000000000036,-0.0206000000000017,"downgradient"
"PFL-02","Plainfield",2018-12-24,335.4331,335.3441,0.0889999999999986,0.117000000000019,"upgradient"
"PFL-03","Plainfield",2018-12-24,335.3245,335.3441,-0.0196000000000254,-0.0170999999999708,"downgradient"
"PFL-04","Plainfield",2018-12-24,335.4964,335.3441,0.152299999999968,0.173699999999997,"upgradient"
"PFL-05","Plainfield",2018-12-24,335.4702,335.3441,0.126100000000008,0.13130000000001,"upgradient"
