"date","atmp","P","RH","Rs","wind"
2019-09-28 05:00:00,9.8,0,95.7,7e-04,0.8
2019-09-28 06:00:00,9.6,0,96.3,8e-04,0.8
2019-09-28 07:00:00,10,0,93,0.0035,1.4
2019-09-28 08:00:00,10.1,0,92.1,0.0972,1.5
2019-09-28 09:00:00,10.8,0,87.2,0.4851,1.7
2019-09-28 10:00:00,11.8,0,78.5,0.8399,2
2019-09-28 11:00:00,13.2,0,71.5,1.5858,2.1
2019-09-28 12:00:00,14.6,0,65.6,2.288,2.1
2019-09-28 13:00:00,15.2,0,62.7,1.6732,2.3
2019-09-28 14:00:00,15.9,0,59.3,2.0719,3
2019-09-28 15:00:00,16.8,0,55.9,2.0707,2.5
2019-09-28 16:00:00,16.9,0,53.9,1.6867,1.9
2019-09-28 17:00:00,16.8,0,54.6,1.1737,1.7
2019-09-28 18:00:00,15.9,0,58,0.5995,1
2019-09-28 19:00:00,13.6,0,65.7,0.0819,0.5
2019-09-28 20:00:00,11.7,0,74.7,5e-04,0.4
2019-09-28 21:00:00,10.9,0,75.2,3e-04,0.6
2019-09-28 22:00:00,10.7,0,73.7,3e-04,0.9
2019-09-28 23:00:00,10.4,0,78.8,4e-04,1
2019-09-29 00:00:00,10.2,0,81.1,4e-04,1.4
2019-09-29 01:00:00,10.6,0,78.1,5e-04,1.4
2019-09-29 02:00:00,10.8,0,76.7,4e-04,1.4
2019-09-29 03:00:00,10.9,0.51,79,5e-04,1.5
2019-09-29 04:00:00,9.8,0.76,91.7,6e-04,1.5
2019-09-29 05:00:00,9.8,0.76,93,6e-04,1.8
2019-09-29 06:00:00,9.9,1.52,94.1,5e-04,1.8
2019-09-29 07:00:00,9.9,0.76,96,0.0012,1.7
2019-09-29 08:00:00,9.8,0.76,95.7,0.0318,1.9
2019-09-29 09:00:00,9.4,1.27,95.7,0.1348,1.9
2019-09-29 10:00:00,9.8,0.25,96.3,0.2358,1.7
2019-09-29 11:00:00,10.4,0,96.6,0.338,1.6
2019-09-29 12:00:00,11.2,0.25,96.2,0.34,1.4
2019-09-29 13:00:00,12,0.76,95.4,0.7722,1.8
2019-09-29 14:00:00,12.3,0,95.3,0.3721,1.7
2019-09-29 15:00:00,12.7,0,95.7,0.3303,1.6
2019-09-29 16:00:00,13.3,0,95.2,0.3392,1.5
2019-09-29 17:00:00,13.4,0,96.6,0.215,1.3
2019-09-29 18:00:00,13.4,0,96.8,0.1005,1.4
2019-09-29 19:00:00,13.3,0,97.3,0.0218,1.3
2019-09-29 20:00:00,13.2,0,97.6,5e-04,1.4
2019-09-29 21:00:00,13.2,0,97.9,4e-04,1.2
2019-09-29 22:00:00,13.3,0.25,98.3,5e-04,0.5
2019-09-29 23:00:00,13.3,0.25,98.4,4e-04,1
2019-09-30 00:00:00,13.6,0,98.5,4e-04,1.1
2019-09-30 01:00:00,13.8,0,98.7,4e-04,1.4
2019-09-30 02:00:00,14,0.25,98.9,4e-04,1.3
2019-09-30 03:00:00,14.3,0,99,4e-04,1.2
2019-09-30 04:00:00,14.8,0.25,99.2,4e-04,1.5
2019-09-30 05:00:00,15.2,0,99.3,5e-04,1.5
2019-09-30 06:00:00,15.5,0,99.4,4e-04,2.2
2019-09-30 07:00:00,16.1,0.76,99.5,0.0017,2.5
2019-09-30 08:00:00,17,0,99.5,0.0917,3
2019-09-30 09:00:00,18,0,99.3,0.3163,3.1
2019-09-30 10:00:00,19.6,0,96.8,0.8153,3
2019-09-30 11:00:00,21.9,0,90.5,1.2193,3.2
2019-09-30 12:00:00,24.8,0,81.7,1.9286,3.5
2019-09-30 13:00:00,26.6,0,75.7,2.1217,3.7
2019-09-30 14:00:00,27.9,0,71.2,2.112,3.9
2019-09-30 15:00:00,28.8,0,68.6,1.8824,3.3
2019-09-30 16:00:00,29.1,0,67.7,1.4059,3.5
2019-09-30 17:00:00,28.6,0,68.5,0.761,3.3
2019-09-30 18:00:00,28.3,0,69.4,0.4114,3.5
2019-09-30 19:00:00,27,0,73.7,0.058,2.9
2019-09-30 20:00:00,25.4,0,80.8,1e-04,2.3
2019-09-30 21:00:00,25.1,0,81.4,1e-04,2.6
2019-09-30 22:00:00,25,0,81.1,1e-04,2.5
2019-09-30 23:00:00,24.5,0,82.6,1e-04,2.5
2019-10-01 00:00:00,23.7,0,85.4,1e-04,1.7
2019-10-01 01:00:00,23.5,0,85.3,1e-04,1.8
2019-10-01 02:00:00,23.7,0,84.1,1e-04,1.6
2019-10-01 03:00:00,23.4,0,85.8,1e-04,1.2
2019-10-01 04:00:00,23,0,87.7,1e-04,1.4
2019-10-01 05:00:00,22.9,0,88.8,1e-04,1.1
2019-10-01 06:00:00,22.1,0,93.3,2e-04,0.7
2019-10-01 07:00:00,22.2,0.25,93.7,3e-04,0.9
2019-10-01 08:00:00,21.7,0.51,96.7,0.0363,1
2019-10-01 09:00:00,21.5,0.25,95.7,0.0858,1.2
2019-10-01 10:00:00,20.9,10.67,97.6,0.0163,0.8
2019-10-01 11:00:00,20.8,0.51,98,0.1205,0.5
2019-10-01 12:00:00,20.9,4.06,98,0.1067,0.7
2019-10-01 13:00:00,20.9,1.02,97.7,0.3138,0.4
2019-10-01 14:00:00,22.1,0,92.4,0.877,0.5
2019-10-01 15:00:00,21.6,0,92.6,0.4523,2
2019-10-01 16:00:00,20.2,0,95.6,0.2077,1.9
2019-10-01 17:00:00,20,3.3,97.2,0.082,1.4
2019-10-01 18:00:00,19.1,2.03,97.2,0.0201,2.6
2019-10-01 19:00:00,17.6,4.83,96.8,0.006,2.7
2019-10-01 20:00:00,16.2,9.4,96.7,2e-04,3.2
2019-10-01 21:00:00,15.4,1.02,96.6,2e-04,2.2
2019-10-01 22:00:00,15,0,95.5,2e-04,1.8
2019-10-01 23:00:00,14.8,0.76,96.4,1e-04,1.4
2019-10-02 00:00:00,14.1,3.05,96.1,1e-04,1.9
2019-10-02 01:00:00,13.2,2.79,96.2,1e-04,1.9
2019-10-02 02:00:00,12.3,0.51,95.6,1e-04,2.5
2019-10-02 03:00:00,11.6,0.76,95.7,1e-04,2.5
2019-10-02 04:00:00,11.1,0.25,95.3,2e-04,2.8
2019-10-02 05:00:00,10.3,0.25,93,2e-04,2.5
2019-10-02 06:00:00,9.7,0,91.9,2e-04,2.5
2019-10-02 07:00:00,9.6,0,91.7,0.0011,2.7
2019-10-02 08:00:00,9.8,0,90.2,0.0678,2.7
2019-10-02 09:00:00,10.1,0,89.6,0.2061,2.7
2019-10-02 10:00:00,10.7,0,87,0.4442,2.6
2019-10-02 11:00:00,11.3,0,84.1,0.6106,2.8
2019-10-02 12:00:00,11.7,0,82.4,0.6993,2.4
2019-10-02 13:00:00,12.2,0,79.2,0.9308,2.6
2019-10-02 14:00:00,11.8,0,77.7,0.5556,3
2019-10-02 15:00:00,11.2,0,79.5,0.3299,2.3
2019-10-02 16:00:00,10.7,0,81.4,0.2359,2.1
2019-10-02 17:00:00,10.1,0,86,0.1139,1.7
2019-10-02 18:00:00,9.4,0.51,92.9,0.0974,2
2019-10-02 19:00:00,9,2.54,95.3,0.0052,1.7
2019-10-02 20:00:00,8.7,2.79,96,2e-04,1.7
2019-10-02 21:00:00,8.6,1.02,96.3,3e-04,1.6
2019-10-02 22:00:00,8.9,1.02,96.5,3e-04,1.7
2019-10-02 23:00:00,9.3,0,96.1,2e-04,2.2
2019-10-03 00:00:00,9.7,0.25,96.2,2e-04,1.9
2019-10-03 01:00:00,9.8,0.51,97.3,2e-04,1.3
2019-10-03 02:00:00,10.1,1.27,97.9,2e-04,0.8
2019-10-03 03:00:00,10.2,0.25,98.4,2e-04,0.6
2019-10-03 04:00:00,10.4,0.25,98.5,2e-04,0.5
2019-10-03 05:00:00,10.7,0.25,98.2,2e-04,0.9
2019-10-03 06:00:00,10.8,0.25,98.2,2e-04,0.9
2019-10-03 07:00:00,10.8,0.51,98.6,7e-04,0.7
2019-10-03 08:00:00,10.9,0.25,98.6,0.0617,1.4
2019-10-03 09:00:00,10.8,0,94,0.1945,3
2019-10-03 10:00:00,10.4,0,90.4,0.3692,3.2
2019-10-03 11:00:00,10.6,0,85.1,0.5934,3.8
2019-10-03 12:00:00,10.6,0,82.4,0.6028,3.5
2019-10-03 13:00:00,11.3,0,78.8,0.8897,3.1
2019-10-03 14:00:00,11.7,0,77.9,0.9491,3.3
2019-10-03 15:00:00,12.3,0,70.4,1.4286,3.7
2019-10-03 16:00:00,12.5,0,66.2,0.9057,3
2019-10-03 17:00:00,12.9,0,60.8,0.9307,3.4
2019-10-03 18:00:00,11.1,0,67.4,0.1154,3.5
2019-10-03 19:00:00,10.1,0,69.9,0.0168,2.8
2019-10-03 20:00:00,9.1,0,74.1,2e-04,1.8
2019-10-03 21:00:00,8.8,0,76.9,2e-04,2.1
2019-10-03 22:00:00,8.4,0,78.9,1e-04,2.2
2019-10-03 23:00:00,8.2,0,80.3,1e-04,2.2
2019-10-04 00:00:00,7.9,0,84.3,2e-04,2.1
2019-10-04 01:00:00,7.2,0,88.8,2e-04,1.7
2019-10-04 02:00:00,5.8,0,93.7,2e-04,1
2019-10-04 03:00:00,4.6,0,97.2,2e-04,1
2019-10-04 04:00:00,4.4,0,96.3,3e-04,1
2019-10-04 05:00:00,3.8,0,97.1,3e-04,0.6
2019-10-04 06:00:00,3.8,0,95.9,3e-04,1
2019-10-04 07:00:00,3.9,0,94.8,0.003,0.9
2019-10-04 08:00:00,4.5,0,93.5,0.1156,0.8
2019-10-04 09:00:00,5.7,0,87.5,0.2922,1.3
2019-10-04 10:00:00,6.8,0,79.3,0.6562,1.6
2019-10-04 11:00:00,8,0,73.6,0.8776,1.6
2019-10-04 12:00:00,8.4,0,69.5,0.793,1.1
2019-10-04 13:00:00,9.1,0,68.7,0.8773,1
2019-10-04 14:00:00,9.9,0,66.6,1.1206,1.3
2019-10-04 15:00:00,10.4,0,65.2,0.9643,1.3
2019-10-04 16:00:00,10.8,0,65.2,0.6245,0.8
2019-10-04 17:00:00,10.8,0,66,0.3583,0.8
2019-10-04 18:00:00,10.2,0,73.6,0.1143,0.2
2019-10-04 19:00:00,9.5,0,79,0.0159,0.3
2019-10-04 20:00:00,9.1,0,82.5,1e-04,0.5
2019-10-04 21:00:00,9,0,85.3,2e-04,0.5
2019-10-04 22:00:00,8.8,0,86.5,2e-04,0.8
2019-10-04 23:00:00,8.4,0,87.4,1e-04,0.5
2019-10-05 00:00:00,7.5,0,90,2e-04,0.4
2019-10-05 01:00:00,7.6,0,87.3,3e-04,0.7
2019-10-05 02:00:00,6.8,0,88.4,1e-04,0.4
2019-10-05 03:00:00,6,0,88.1,2e-04,0.3
2019-10-05 04:00:00,6.9,0,87.4,3e-04,0.4
2019-10-05 05:00:00,7.9,0,86.1,2e-04,1.3
2019-10-05 06:00:00,8.1,0,87.1,1e-04,1
2019-10-05 07:00:00,8.3,0,89.1,7e-04,0.9
2019-10-05 08:00:00,8.7,0,89.4,0.0797,1.6
2019-10-05 09:00:00,9.5,0,87.7,0.2725,2.2
2019-10-05 10:00:00,9.7,0.51,89.7,0.2273,2.7
2019-10-05 11:00:00,9.6,0.25,94,0.1831,2.1
2019-10-05 12:00:00,9.7,1.78,95.5,0.1932,1.4
2019-10-05 13:00:00,9.6,6.6,96.8,0.0667,1.2
2019-10-05 14:00:00,9.7,3.56,97,0.1592,2.5
2019-10-05 15:00:00,10,1.52,95.9,0.0946,2.6
2019-10-05 16:00:00,10.4,0,94.7,0.132,3.4
2019-10-05 17:00:00,10.9,0,93.3,0.1007,3.6
2019-10-05 18:00:00,10.8,1.02,95.4,0.0237,3.1
2019-10-05 19:00:00,11,0.51,96.6,0.0031,3
2019-10-05 20:00:00,11.5,0,96.3,2e-04,3.3
2019-10-05 21:00:00,12,0,95.7,2e-04,2.6
2019-10-05 22:00:00,12.3,0,95.5,1e-04,1.9
2019-10-05 23:00:00,12.6,0.25,92.5,1e-04,2.8
2019-10-06 00:00:00,11.7,0,88.8,1e-04,2.6
2019-10-06 01:00:00,10.5,0,87.8,1e-04,2.4
2019-10-06 02:00:00,9.8,0,88,1e-04,2.6
2019-10-06 03:00:00,9.1,0,88.8,1e-04,2.3
2019-10-06 04:00:00,8.4,0,89.3,1e-04,1.9
2019-10-06 05:00:00,8,0,89.7,1e-04,1.9
2019-10-06 06:00:00,8,0,89.5,2e-04,2.2
2019-10-06 07:00:00,7.9,0,90,0.0022,1.8
2019-10-06 08:00:00,7.5,0,91.9,0.1437,1.3
2019-10-06 09:00:00,9.4,0,85.3,0.9406,1.8
2019-10-06 10:00:00,11.8,0,75.6,1.2587,2.2
2019-10-06 11:00:00,14.1,0,64.5,1.7216,2.6
2019-10-06 12:00:00,15.7,0,53.2,2.0601,3.7
2019-10-06 13:00:00,16.7,0,46.8,2.2274,4.3
2019-10-06 14:00:00,17.5,0,40.3,2.189,4.4
2019-10-06 15:00:00,18.1,0,34.7,1.9665,4.4
2019-10-06 16:00:00,18.3,0,35.3,1.4864,3.7
2019-10-06 17:00:00,17.8,0,36.2,0.7951,3.4
2019-10-06 18:00:00,17.3,0,37.2,0.4648,2.7
2019-10-06 19:00:00,15.3,0,44.2,0.029,1.7
2019-10-06 20:00:00,13.3,0,52.7,1e-04,1
2019-10-06 21:00:00,13.2,0,53.4,1e-04,2
2019-10-06 22:00:00,12.5,0,57.3,0,1.9
2019-10-06 23:00:00,11.7,0,61.4,1e-04,1.6
2019-10-07 00:00:00,11.1,0,65.5,1e-04,1.3
2019-10-07 01:00:00,11.1,0,65.3,1e-04,1.9
2019-10-07 02:00:00,10.6,0,67,1e-04,1.7
2019-10-07 03:00:00,10,0,70.8,1e-04,1.1
2019-10-07 04:00:00,8.9,0,77.5,1e-04,0.7
2019-10-07 05:00:00,7.9,0,83.1,1e-04,1
2019-10-07 06:00:00,7.1,0,85.3,1e-04,1.1
2019-10-07 07:00:00,6.8,0,85.6,0.0013,0.6
2019-10-07 08:00:00,6.7,0,86.5,0.097,0.2
2019-10-07 09:00:00,9.5,0,77.1,0.6908,1
2019-10-07 10:00:00,12,0,67.7,1.254,2.1
2019-10-07 11:00:00,13.8,0,58.9,1.7253,2
2019-10-07 12:00:00,15.6,0,52,2.0485,2.2
2019-10-07 13:00:00,16.4,0,45.6,2.1896,2.9
2019-10-07 14:00:00,17.1,0,39.3,2.1231,3
2019-10-07 15:00:00,17.6,0,37.6,1.9151,2.9
2019-10-07 16:00:00,17.6,0,38.2,1.522,2.5
2019-10-07 17:00:00,17.6,0,38.2,1.003,2.3
2019-10-07 18:00:00,16.8,0,41.5,0.4331,1.2
2019-10-07 19:00:00,13.1,0,58.5,0.0273,0.2
2019-10-07 20:00:00,8.8,0,81.6,0,0.2
2019-10-07 21:00:00,7.3,0,88.1,0,0.2
2019-10-07 22:00:00,6.5,0,90.2,1e-04,0.2
2019-10-07 23:00:00,5.9,0,90.3,1e-04,0.2
2019-10-08 00:00:00,5.5,0,90.8,1e-04,0.2
2019-10-08 01:00:00,5.1,0,92.7,1e-04,0.2
2019-10-08 02:00:00,5.3,0,91.5,1e-04,0.2
2019-10-08 03:00:00,4.7,0,94,1e-04,0.2
2019-10-08 04:00:00,5.3,0,91.2,1e-04,0.2
2019-10-08 05:00:00,5.7,0,88.8,1e-04,0.2
2019-10-08 06:00:00,6.9,0,82.3,1e-04,0.4
2019-10-08 07:00:00,7.9,0,78.7,0.0016,0.9
2019-10-08 08:00:00,8.2,0,78,0.0892,1.2
2019-10-08 09:00:00,10.8,0,69.6,0.6778,1.7
2019-10-08 10:00:00,13.5,0,59.8,1.2229,2.3
2019-10-08 11:00:00,15.8,0,54.8,1.6897,2.5
2019-10-08 12:00:00,17.5,0,49.6,2.0092,2.8
2019-10-08 13:00:00,18.8,0,46.8,2.1514,2.6
2019-10-08 14:00:00,19.7,0,40.9,2.1213,2.8
2019-10-08 15:00:00,19.9,0,39,1.8559,3
2019-10-08 16:00:00,19.8,0,39.2,1.4583,3.2
2019-10-08 17:00:00,19.4,0,39.8,0.9673,3.2
2019-10-08 18:00:00,18.3,0,44.2,0.4106,2.4
2019-10-08 19:00:00,15.7,0,53.5,0.0219,0.9
2019-10-08 20:00:00,13.2,0,63.4,0,0.4
2019-10-08 21:00:00,12.9,0,64.1,0,0.7
2019-10-08 22:00:00,12.4,0,65.6,0,1.1
2019-10-08 23:00:00,11.3,0,71,0,1.1
2019-10-09 00:00:00,10.7,0,75,0,1.4
2019-10-09 01:00:00,10.3,0,78,0,1.4
2019-10-09 02:00:00,10.2,0,78.3,0,1.7
2019-10-09 03:00:00,9.8,0,80.4,1e-04,1.4
2019-10-09 04:00:00,9.8,0,79.7,0,1.5
2019-10-09 05:00:00,9.6,0,80.6,0,1.3
2019-10-09 06:00:00,9.1,0,83.3,0,1.2
2019-10-09 07:00:00,8.6,0,85.4,0.0019,1.5
2019-10-09 08:00:00,8.8,0,84,0.0959,1.7
2019-10-09 09:00:00,10.7,0,75.8,0.6504,2
2019-10-09 10:00:00,13.1,0,67,1.2083,2.2
2019-10-09 11:00:00,15.9,0,58.7,1.6684,2.7
2019-10-09 12:00:00,18,0,52.4,1.9826,3.4
2019-10-09 13:00:00,19.7,0,44.7,2.1248,3.8
2019-10-09 14:00:00,20.4,0,41.2,2.0716,3.9
2019-10-09 15:00:00,20.8,0,40.3,1.8404,3.7
2019-10-09 16:00:00,20.8,0,40.4,1.4184,3.3
2019-10-09 17:00:00,20,0,42.6,0.6767,2.7
2019-10-09 18:00:00,18.9,0,46.1,0.263,2.1
2019-10-09 19:00:00,16.5,0,55,0.0174,0.8
2019-10-09 20:00:00,14.6,0,62.7,0,0.3
2019-10-09 21:00:00,14.8,0,61.4,0,1.8
2019-10-09 22:00:00,13.8,0,64.1,0,1.5
2019-10-09 23:00:00,13,0,67.9,0,1.4
2019-10-10 00:00:00,12.6,0,70.9,0,1.1
2019-10-10 01:00:00,12.2,0,73.3,0,1
2019-10-10 02:00:00,11.8,0,75.7,0,0.9
2019-10-10 03:00:00,11.5,0,78.2,0,0.9
2019-10-10 04:00:00,11.4,0,80.6,0,0.9
2019-10-10 05:00:00,11.6,0,82.2,0,1
2019-10-10 06:00:00,11.8,0,83.6,0,1.5
2019-10-10 07:00:00,11.4,0,86.4,9e-04,1.4
2019-10-10 08:00:00,11.2,0,88.4,0.0824,1.1
2019-10-10 09:00:00,12.8,0,81.7,0.421,2
2019-10-10 10:00:00,12.9,0,82.7,0.2246,1.8
2019-10-10 11:00:00,13.2,0,83.9,0.2076,1.3
2019-10-10 12:00:00,15.7,0,76.7,1.3346,2.3
2019-10-10 13:00:00,17.4,0,73.3,1.0125,2.2
2019-10-10 14:00:00,18.2,0,70.5,1.3245,2.2
2019-10-10 15:00:00,19.3,0,68.7,0.8847,1.6
2019-10-10 16:00:00,19.8,0,68.2,0.4987,1.5
2019-10-10 17:00:00,19.9,0,69.2,0.3705,1.5
2019-10-10 18:00:00,18.6,0.25,77.9,0.0889,1.6
2019-10-10 19:00:00,16,0.25,91.7,0.0182,2.1
2019-10-10 20:00:00,15.4,0,92.5,0,2.3
2019-10-10 21:00:00,15.2,0,93.8,0,2.1
2019-10-10 22:00:00,15.4,0.51,96.1,0,2.7
2019-10-10 23:00:00,15.8,0,96,0,3
2019-10-11 00:00:00,15.9,0,95.4,0,2.6
2019-10-11 01:00:00,16,0,95.3,1e-04,2.4
2019-10-11 02:00:00,16.1,0,95.2,1e-04,2.3
2019-10-11 03:00:00,16.3,0,95.3,1e-04,2.1
2019-10-11 04:00:00,16.6,0,95.8,0,2.5
2019-10-11 05:00:00,16.9,0,97,3e-04,2.6
2019-10-11 06:00:00,17.1,0.25,97.2,2e-04,2.8
2019-10-11 07:00:00,17.4,0,96.7,2e-04,3.2
2019-10-11 08:00:00,15.5,1.27,94.7,0.0056,3.6
2019-10-11 09:00:00,9,0,97,0.0472,3
2019-10-11 10:00:00,6.7,0,93.2,0.1629,2.5
2019-10-11 11:00:00,6,0,89.5,0.2001,3.1
2019-10-11 12:00:00,6,0,87,0.3198,3.1
2019-10-11 13:00:00,5.6,0,82.3,0.4328,3.7
2019-10-11 14:00:00,5.2,0,78.3,0.5983,3.5
2019-10-11 15:00:00,5.4,0,71.4,0.3897,3.4
2019-10-11 16:00:00,4.7,0,69.2,0.264,3.1
2019-10-11 17:00:00,4.1,0,66.1,0.2369,3.8
2019-10-11 18:00:00,4,0,59.1,0.1367,4.3
2019-10-11 19:00:00,3.4,0,58.3,0.0053,3.7
2019-10-11 20:00:00,3.2,0,56.7,1e-04,3.8
2019-10-11 21:00:00,3,0,57.2,0,3.3
2019-10-11 22:00:00,2.8,0,60.1,0,2.7
2019-10-11 23:00:00,2.6,0,63.3,1e-04,2.8
2019-10-12 00:00:00,2.6,0,63.8,1e-04,3.2
2019-10-12 01:00:00,2.5,0,62.7,1e-04,3.7
2019-10-12 02:00:00,2.4,0,60.7,1e-04,3.6
2019-10-12 03:00:00,2.1,0,58.5,0,3.4
2019-10-12 04:00:00,2,0,61.1,0,3.2
2019-10-12 05:00:00,1.6,0,65.4,0,3.1
2019-10-12 06:00:00,0.4,0,70.2,1e-04,2.5
2019-10-12 07:00:00,-0.4,0,72.6,9e-04,2.3
2019-10-12 08:00:00,-0.8,0,75.4,0.0699,2.2
2019-10-12 09:00:00,0.3,0,70.4,0.6513,3
2019-10-12 10:00:00,2,0,61.8,1.2521,3.9
2019-10-12 11:00:00,3.4,0,54.9,1.5369,4.8
2019-10-12 12:00:00,4.1,0,53.2,1.449,4.5
2019-10-12 13:00:00,4.8,0,51,1.0163,4.3
2019-10-12 14:00:00,4.6,0,53,0.5274,4.6
2019-10-12 15:00:00,2.9,0.25,73.8,0.3324,3.7
2019-10-12 16:00:00,0.9,0.76,94.2,0.1974,3.3
2019-10-12 17:00:00,1.1,0,92.2,0.1669,3.4
2019-10-12 18:00:00,1.6,0,89.3,0.146,2.5
2019-10-12 19:00:00,1.3,0,88.1,0.0112,2.1
2019-10-12 20:00:00,1.6,0,85.9,1e-04,1.8
2019-10-12 21:00:00,1.4,0,86.4,0,1.3
2019-10-12 22:00:00,1.5,0,86.7,1e-04,1.6
2019-10-12 23:00:00,1.5,0,88.7,1e-04,2
2019-10-13 00:00:00,1.6,0,87.7,1e-04,2.4
2019-10-13 01:00:00,1.6,0,85.7,1e-04,2.3
2019-10-13 02:00:00,1.8,0,82.4,1e-04,2.2
2019-10-13 03:00:00,1.9,0,79.9,1e-04,2.5
2019-10-13 04:00:00,1.8,0,79.5,0,2.1
2019-10-13 05:00:00,1.8,0,79.5,0,2.1
2019-10-13 06:00:00,1.9,0,74.8,1e-04,2.3
2019-10-13 07:00:00,1.8,0,75.2,1e-04,2.2
2019-10-13 08:00:00,1.9,0,73.7,0.0177,2.5
2019-10-13 09:00:00,1.9,0,76.1,0.0773,2.4
2019-10-13 10:00:00,2.3,0,77.4,0.2325,2.5
2019-10-13 11:00:00,2.4,0,79.4,0.2235,2.9
2019-10-13 12:00:00,3.1,0,74.6,0.3974,2.8
2019-10-13 13:00:00,3.8,0,69.9,0.5739,3.1
2019-10-13 14:00:00,4.2,0,69.1,0.7792,3.6
2019-10-13 15:00:00,4.4,0,69.3,0.572,3.3
2019-10-13 16:00:00,5,0,67,0.8207,3.1
2019-10-13 17:00:00,5.1,0,65.8,0.7129,3.3
2019-10-13 18:00:00,1.4,1.02,92.8,0.1307,1.2
2019-10-13 19:00:00,1.3,0.25,94.6,0.0119,0.5
2019-10-13 20:00:00,1.4,0,92.7,1e-04,0.8
2019-10-13 21:00:00,1.9,0,88.2,0,1.6
2019-10-13 22:00:00,1.5,0,89.8,1e-04,1.1
2019-10-13 23:00:00,0.9,0,92.8,0,0.7
2019-10-14 00:00:00,0.4,0,94.8,1e-04,0.6
2019-10-14 01:00:00,0.4,0,94.8,0,0.9
2019-10-14 02:00:00,0,0,95.1,0,0.5
2019-10-14 03:00:00,-0.4,0,95.1,0,0.4
2019-10-14 04:00:00,-1.1,0,96.4,0,0.3
2019-10-14 05:00:00,-1.8,0,97,0,0.3
2019-10-14 06:00:00,-1.9,0,97.6,0,0.3
2019-10-14 07:00:00,-1.8,0,97.1,5e-04,0.5
2019-10-14 08:00:00,-1.4,0,97.4,0.0581,0.5
2019-10-14 09:00:00,-0.2,0,96.7,0.2483,0.4
2019-10-14 10:00:00,1.2,0.25,95,0.4477,1
2019-10-14 11:00:00,2.7,0,89.5,0.7339,1.6
2019-10-14 12:00:00,5,0,75.1,2.0731,2.2
2019-10-14 13:00:00,6.7,0,59.6,2.1155,2.5
2019-10-14 14:00:00,7.9,0,52.2,1.9771,2.4
2019-10-14 15:00:00,9.2,0,48.5,1.781,1.8
2019-10-14 16:00:00,9.7,0,47.9,1.3389,1.8
2019-10-14 17:00:00,9.9,0,45.2,0.875,1.5
2019-10-14 18:00:00,9.1,0,50.7,0.2811,0.9
2019-10-14 19:00:00,5.3,0,72.8,0.0092,0.2
2019-10-14 20:00:00,3.5,0,83.6,0,0.2
2019-10-14 21:00:00,3.3,0,82.7,0,0.2
2019-10-14 22:00:00,3.7,0,78.4,0,0.4
2019-10-14 23:00:00,3,0,82.1,0,0.3
2019-10-15 00:00:00,2.2,0,87,1e-04,0.2
2019-10-15 01:00:00,2.4,0,85.5,1e-04,0.3
2019-10-15 02:00:00,3.3,0,81.8,1e-04,0.7
2019-10-15 03:00:00,3.8,0,78.6,0,0.7
2019-10-15 04:00:00,4,0,78.2,1e-04,0.9
2019-10-15 05:00:00,5.1,0,75.5,1e-04,1.9
2019-10-15 06:00:00,5.3,0,76.6,1e-04,1.9
2019-10-15 07:00:00,5,0,81,1e-04,1.9
2019-10-15 08:00:00,5.6,0,81.3,0.0193,1.9
2019-10-15 09:00:00,5.9,0,84.3,0.0699,1.2
2019-10-15 10:00:00,6.9,0,82.1,0.5019,1
2019-10-15 11:00:00,8.8,0,76,0.9971,2
2019-10-15 12:00:00,9.7,0,76.8,0.5475,1.4
2019-10-15 13:00:00,10.2,0,75.5,0.293,0.3
2019-10-15 14:00:00,11,0,73.2,0.5164,0.6
2019-10-15 15:00:00,10.7,0,74.3,0.1832,1.4
2019-10-15 16:00:00,10.2,0,74.5,0.1145,1.6
2019-10-15 17:00:00,9,0,75.4,0.0944,3.2
2019-10-15 18:00:00,8,0,80.5,0.0192,3.3
2019-10-15 19:00:00,7.1,0,84.9,0.002,3.8
2019-10-15 20:00:00,6,0,89.5,1e-04,3.4
2019-10-15 21:00:00,4.9,0,86.4,1e-04,4
2019-10-15 22:00:00,4.2,0,86.5,1e-04,4
2019-10-15 23:00:00,3.9,0,86.5,1e-04,4.2
2019-10-16 00:00:00,3.4,0,90.5,1e-04,4.3
2019-10-16 01:00:00,3.6,0,91.3,1e-04,4.8
2019-10-16 02:00:00,4.4,0,88.2,1e-04,4.2
2019-10-16 03:00:00,4.8,0,86.8,1e-04,4
2019-10-16 04:00:00,5.1,0,84.2,1e-04,4
2019-10-16 05:00:00,5.3,0,83.7,1e-04,3.8
2019-10-16 06:00:00,5.4,0,83.3,1e-04,3.4
2019-10-16 07:00:00,5.4,0,82.9,1e-04,3.6
2019-10-16 08:00:00,5.3,0,81.9,0.0389,3.5
2019-10-16 09:00:00,5.7,0,79.2,0.2665,3.7
2019-10-16 10:00:00,6.5,0,74.4,0.6589,4.2
2019-10-16 11:00:00,7.6,0,68.5,1.0829,4.6
2019-10-16 12:00:00,8.9,0,60.8,1.4321,5
2019-10-16 13:00:00,9.3,0,58.7,1.0509,4.6
2019-10-16 14:00:00,9.4,0,58.3,0.9663,4.2
2019-10-16 15:00:00,9.9,0,54.3,1.2759,4
2019-10-16 16:00:00,9.9,0,52.8,1.3695,3.7
2019-10-16 17:00:00,9.1,0,54.9,0.5903,3.4
2019-10-16 18:00:00,8.3,0,59.4,0.2277,2.6
