lakeno,gw_in,gw_out,gw_net,lake_name,kstp,kper,mf_time,start_datetime,end_datetime
1,-228.37866903885623,657.2557548474344,428.8770858085782,Pleasant,7,204,6210.0,1997-12-01,1998-01-01
1,-193.49151011696148,691.3428110422033,497.8513009252418,Pleasant,7,205,6241.0,1998-01-01,1998-02-01
1,-283.98180874469574,590.7425179483664,306.7607092036707,Pleasant,7,206,6269.0,1998-02-01,1998-03-01
1,-415.2188162432221,522.3411738044556,107.12235756123351,Pleasant,7,207,6300.0,1998-03-01,1998-04-01
1,-384.1605756147345,536.6411795053675,152.480603890633,Pleasant,7,208,6330.0,1998-04-01,1998-05-01
1,-336.39414156534184,564.9083114261335,228.5141698607917,Pleasant,7,209,6361.0,1998-05-01,1998-06-01
1,-371.76744851176846,585.8381427046086,214.0706941928401,Pleasant,7,210,6391.0,1998-06-01,1998-07-01
1,-322.6737102719816,596.5542986808111,273.88058840882957,Pleasant,7,211,6422.0,1998-07-01,1998-08-01
1,-296.88779656604856,642.813888993714,345.9260924276655,Pleasant,7,212,6453.0,1998-08-01,1998-09-01
1,-282.56006104210746,642.0589471922941,359.49888615018665,Pleasant,7,213,6483.0,1998-09-01,1998-10-01
1,-244.43732665500303,667.4511010112465,423.0137743562434,Pleasant,7,214,6514.0,1998-10-01,1998-11-01
1,-250.09606494920212,658.1424399313953,408.0463749821932,Pleasant,7,215,6544.0,1998-11-01,1998-12-01
1,-218.2879798512086,657.0578675859778,438.76988773476916,Pleasant,7,216,6575.0,1998-12-01,1999-01-01
1,-174.28273436355906,710.7010287961225,536.4182944325635,Pleasant,7,217,6606.0,1999-01-01,1999-02-01
1,-304.3706808944715,576.5907799087754,272.2200990143039,Pleasant,7,218,6634.0,1999-02-01,1999-03-01
1,-259.87894208266005,580.2121808056987,320.3332387230387,Pleasant,7,219,6665.0,1999-03-01,1999-04-01
1,-406.0107334272994,506.308970014097,100.2982365867976,Pleasant,7,220,6695.0,1999-04-01,1999-05-01
1,-369.1134428595606,525.1425499103799,156.02910705081928,Pleasant,7,221,6726.0,1999-05-01,1999-06-01
1,-311.70138302829804,568.941796058188,257.2404130298899,Pleasant,7,222,6756.0,1999-06-01,1999-07-01
1,-461.44788131341534,557.15757296879,95.70969165537463,Pleasant,7,223,6787.0,1999-07-01,1999-08-01
1,-378.64592124258127,606.4328160837779,227.7868948411966,Pleasant,7,224,6818.0,1999-08-01,1999-09-01
1,-289.3039075505124,643.6894351794224,354.38552762891,Pleasant,7,225,6848.0,1999-09-01,1999-10-01
1,-206.41376728213388,718.9407442047357,512.5269769226018,Pleasant,7,226,6879.0,1999-10-01,1999-11-01
1,-183.1484294471736,728.5672351493657,545.4188057021921,Pleasant,7,227,6909.0,1999-11-01,1999-12-01
1,-145.34562238525015,741.0112026387571,595.665580253507,Pleasant,7,228,6940.0,1999-12-01,2000-01-01
1,-119.41926589456358,750.6723065719623,631.2530406773988,Pleasant,7,229,6971.0,2000-01-01,2000-02-01
1,-152.96377029160246,691.267217833094,538.3034475414916,Pleasant,7,230,7000.0,2000-02-01,2000-03-01
1,-123.64221876594625,697.7988523121265,574.1566335461803,Pleasant,7,231,7031.0,2000-03-01,2000-04-01
1,-187.0187145422152,634.2718255418788,447.2531109996636,Pleasant,7,232,7061.0,2000-04-01,2000-05-01
1,-283.59215985699103,567.2950725995687,283.70291274257767,Pleasant,7,233,7092.0,2000-05-01,2000-06-01
1,-437.93139264272156,491.0374100693603,53.10601742663874,Pleasant,7,234,7122.0,2000-06-01,2000-07-01
1,-339.7535719023511,531.4249888496643,191.67141694731316,Pleasant,7,235,7153.0,2000-07-01,2000-08-01
1,-300.9642412014291,584.4239396760815,283.45969847465244,Pleasant,7,236,7184.0,2000-08-01,2000-09-01
1,-273.104983404626,629.1637209834237,356.05873757879766,Pleasant,7,237,7214.0,2000-09-01,2000-10-01
1,-267.26178333437514,602.0788968592376,334.81711352486246,Pleasant,7,238,7245.0,2000-10-01,2000-11-01
1,-264.69707383118947,619.4398179707225,354.74274413953304,Pleasant,7,239,7275.0,2000-11-01,2000-12-01
1,-228.74187788068252,654.1817634498248,425.43988556914223,Pleasant,7,240,7306.0,2000-12-01,2001-01-01
1,-212.61401539703746,662.7045117586309,450.09049636159347,Pleasant,7,241,7337.0,2001-01-01,2001-02-01
1,-190.86728504712858,680.4543451040056,489.587060056877,Pleasant,7,242,7365.0,2001-02-01,2001-03-01
1,-321.4977346288114,532.8152648923719,211.31753026356057,Pleasant,7,243,7396.0,2001-03-01,2001-04-01
1,-465.93877902933497,437.30048213833845,-28.638296890996514,Pleasant,7,244,7426.0,2001-04-01,2001-05-01
1,-514.6251616857824,456.25562334635373,-58.36953833942863,Pleasant,7,245,7457.0,2001-05-01,2001-06-01
1,-512.0037132291569,492.651613636365,-19.352099592791888,Pleasant,7,246,7487.0,2001-06-01,2001-07-01
1,-367.51514769277685,556.9498483764539,189.43470068367708,Pleasant,7,247,7518.0,2001-07-01,2001-08-01
1,-303.9433020587015,631.7111928139789,327.7678907552774,Pleasant,7,248,7549.0,2001-08-01,2001-09-01
1,-334.8272187481531,642.3898520319918,307.56263328383875,Pleasant,7,249,7579.0,2001-09-01,2001-10-01
1,-298.1843226383849,656.881246863893,358.6969242255081,Pleasant,7,250,7610.0,2001-10-01,2001-11-01
1,-325.2973132904956,632.5337142311841,307.23640094068855,Pleasant,7,251,7640.0,2001-11-01,2001-12-01
1,-313.09902370666134,630.9532655732792,317.8542418666178,Pleasant,7,252,7671.0,2001-12-01,2002-01-01
1,-279.08398396590684,640.12811740731,361.0441334414032,Pleasant,7,253,7702.0,2002-01-01,2002-02-01
1,-324.2365486130325,611.5984251058884,287.3618764928559,Pleasant,7,254,7730.0,2002-02-01,2002-03-01
1,-311.5705078346522,619.3794253181698,307.8089174835176,Pleasant,7,255,7761.0,2002-03-01,2002-04-01
1,-426.0878434350194,585.9507262737241,159.86288283870465,Pleasant,7,256,7791.0,2002-04-01,2002-05-01
1,-359.2637063953693,619.6270948209116,260.36338842554227,Pleasant,7,257,7822.0,2002-05-01,2002-06-01
1,-456.228560359411,634.0626400007309,177.83407964131987,Pleasant,7,258,7852.0,2002-06-01,2002-07-01
1,-314.62748172124043,685.9453568306402,371.3178751093998,Pleasant,7,259,7883.0,2002-07-01,2002-08-01
1,-263.3650003158201,716.9549437099918,453.58994339417166,Pleasant,7,260,7914.0,2002-08-01,2002-09-01
1,-235.12544484367407,747.6011522899938,512.4757074463198,Pleasant,7,261,7944.0,2002-09-01,2002-10-01
1,-241.03635575236677,748.9150747709041,507.8787190185373,Pleasant,7,262,7975.0,2002-10-01,2002-11-01
1,-227.94694524555382,716.3446162719974,488.3976710264436,Pleasant,7,263,8005.0,2002-11-01,2002-12-01
1,-208.0939004537405,708.8727679339208,500.77886748018034,Pleasant,7,264,8036.0,2002-12-01,2003-01-01
1,-190.03431594410893,705.3952849986547,515.3609690545458,Pleasant,7,265,8067.0,2003-01-01,2003-02-01
1,-200.2043314648527,675.3672531683287,475.16292170347606,Pleasant,7,266,8095.0,2003-02-01,2003-03-01
1,-187.53377677619548,683.0956466415721,495.5618698653766,Pleasant,7,267,8126.0,2003-03-01,2003-04-01
1,-195.92128952679013,656.6415870236401,460.72029749685,Pleasant,7,268,8156.0,2003-04-01,2003-05-01
1,-333.76331252494253,585.4123518179067,251.64903929296418,Pleasant,7,269,8187.0,2003-05-01,2003-06-01
1,-321.680630666664,581.4002035681935,259.71957290152955,Pleasant,7,270,8217.0,2003-06-01,2003-07-01
1,-220.5827309654761,645.9179200551725,425.3351890896964,Pleasant,7,271,8248.0,2003-07-01,2003-08-01
1,-167.48703005811757,645.4295629549183,477.94253289680074,Pleasant,7,272,8279.0,2003-08-01,2003-09-01
1,-169.7245701538232,671.9909581132258,502.2663879594026,Pleasant,7,273,8309.0,2003-09-01,2003-10-01
