lakeno,gw_in,gw_out,gw_net,lake_name,kstp,kper,mf_time,start_datetime,end_datetime
4,-42.545876124313004,342.31035931113405,299.76448318682105,Long Lake,4,56,1706.0,2016-08-01,2016-09-01
4,-566.0043980514394,21.975812095093712,-544.0285859563456,Long Lake,4,57,1736.0,2016-09-01,2016-10-01
4,-224.74077423330996,135.12045515561545,-89.62031907769449,Long Lake,4,58,1767.0,2016-10-01,2016-11-01
4,-242.49406716996242,149.96228770954852,-92.53177946041392,Long Lake,4,59,1797.0,2016-11-01,2016-12-01
4,-111.57881550897531,304.91676695961934,193.337951450644,Long Lake,4,60,1828.0,2016-12-01,2017-01-01
4,-169.78525805395256,244.5918651449406,74.80660709098804,Long Lake,4,61,1859.0,2017-01-01,2017-02-01
4,-498.05331433143954,48.19324828756109,-449.8600660438784,Long Lake,4,62,1887.0,2017-02-01,2017-03-01
4,-396.0759996440688,77.61282668365975,-318.46317296040905,Long Lake,4,63,1918.0,2017-03-01,2017-04-01
4,-471.3695471109379,51.998796127317455,-419.37075098362055,Long Lake,4,64,1948.0,2017-04-01,2017-05-01
4,-368.97512456141664,89.59110149070361,-279.3840230707129,Long Lake,4,65,1979.0,2017-05-01,2017-06-01
4,-780.0125329163961,5.713816389986211,-774.2987165264101,Long Lake,4,66,2009.0,2017-06-01,2017-07-01
4,-333.08959820531015,119.43181420953998,-213.6577839957701,Long Lake,4,67,2040.0,2017-07-01,2017-08-01
4,-179.71510335061714,326.29995720738,146.58485385676283,Long Lake,4,68,2071.0,2017-08-01,2017-09-01
4,-152.95215043351743,358.4760641929422,205.52391375942483,Long Lake,4,69,2101.0,2017-09-01,2017-10-01
4,-228.40862988881324,254.6044636121036,26.19583372329032,Long Lake,4,70,2132.0,2017-10-01,2017-11-01
4,-174.85805445913658,321.26251436881387,146.40445990967726,Long Lake,4,71,2162.0,2017-11-01,2017-12-01
4,-130.97624840878416,403.0122318829268,272.0359834741426,Long Lake,4,72,2193.0,2017-12-01,2018-01-01
4,-166.1593820791104,347.92868704637067,181.76930496726035,Long Lake,4,73,2224.0,2018-01-01,2018-02-01
4,-148.12053252297028,377.61768472002814,229.4971521970578,Long Lake,4,74,2252.0,2018-02-01,2018-03-01
4,-150.17385095609006,373.2154973984385,223.04164644234845,Long Lake,4,75,2283.0,2018-03-01,2018-04-01
4,-459.6335381895698,98.2967568286448,-361.336781360925,Long Lake,4,76,2313.0,2018-04-01,2018-05-01
4,-528.9802728878934,47.37976684620617,-481.60050604168725,Long Lake,4,77,2344.0,2018-05-01,2018-06-01
4,-601.0582220385062,34.571803475459994,-566.4864185630463,Long Lake,4,78,2374.0,2018-06-01,2018-07-01
4,-309.003140326636,186.31875068948443,-122.68438963715151,Long Lake,4,79,2405.0,2018-07-01,2018-08-01
4,-398.3361652654394,126.68791473082459,-271.6482505346148,Long Lake,4,80,2436.0,2018-08-01,2018-09-01
4,-419.01970119997355,83.20460359334038,-335.8150976066331,Long Lake,4,81,2466.0,2018-09-01,2018-10-01
4,-621.8089619745767,24.472318534609666,-597.336643439967,Long Lake,4,82,2497.0,2018-10-01,2018-11-01
4,-477.3671434659391,63.35949757982462,-414.0076458861145,Long Lake,4,83,2527.0,2018-11-01,2018-12-01
4,-323.6579637912055,176.9424729222701,-146.71549086893538,Long Lake,4,84,2558.0,2018-12-01,2019-01-01
