lakeno,gw_in,gw_out,gw_net,lake_name,kstp,kper,mf_time,start_datetime,end_datetime
1,0.0,422.77069474114825,422.77069474114825,Plainfield Lake,7,55,1674.0,1985-07-01,1985-08-01
1,0.0,465.4339798697556,465.4339798697556,Plainfield Lake,7,56,1705.0,1985-08-01,1985-09-01
1,-5.6567146999195765,264.9288781881751,259.2721634882555,Plainfield Lake,7,57,1735.0,1985-09-01,1985-10-01
1,-1.3484802800421676,276.3997363840176,275.05125610397545,Plainfield Lake,7,58,1766.0,1985-10-01,1985-11-01
1,-147.97106740638856,10.964512946037758,-137.0065544603508,Plainfield Lake,7,59,1796.0,1985-11-01,1985-12-01
1,-4.935833770092813,195.507170676927,190.57133690683415,Plainfield Lake,7,60,1827.0,1985-12-01,1986-01-01
1,-14.094729798309345,155.07616493769365,140.9814351393843,Plainfield Lake,7,61,1858.0,1986-01-01,1986-02-01
1,-0.04520801278158615,296.553790715142,296.5085827023604,Plainfield Lake,7,62,1886.0,1986-02-01,1986-03-01
1,-178.9913931124797,0.4753289087880148,-178.51606420369168,Plainfield Lake,7,63,1917.0,1986-03-01,1986-04-01
1,-75.06214923415723,35.438341203224354,-39.623808030932885,Plainfield Lake,7,64,1947.0,1986-04-01,1986-05-01
1,-10.82926192977402,159.28081598676454,148.45155405699052,Plainfield Lake,7,65,1978.0,1986-05-01,1986-06-01
1,-4.838802968374694,268.48254310475454,263.64374013637985,Plainfield Lake,7,66,2008.0,1986-06-01,1986-07-01
1,-3.4512890686737583,311.8714633357855,308.42017426711175,Plainfield Lake,7,67,2039.0,1986-07-01,1986-08-01
1,0.0,503.4189648327357,503.4189648327357,Plainfield Lake,7,68,2070.0,1986-08-01,1986-09-01
1,-290.37745814564283,2.8969193817260934,-287.4805387639167,Plainfield Lake,7,69,2100.0,1986-09-01,1986-10-01
1,-128.10185305953564,12.328433157009385,-115.77341990252627,Plainfield Lake,7,70,2131.0,1986-10-01,1986-11-01
1,-24.99085321122766,112.7259623492464,87.73510913801874,Plainfield Lake,7,71,2161.0,1986-11-01,1986-12-01
1,-2.5331574912602264,213.946109087045,211.4129515957848,Plainfield Lake,7,72,2192.0,1986-12-01,1987-01-01
1,-0.3041173517781317,268.519690325446,268.2155729736678,Plainfield Lake,7,73,2223.0,1987-01-01,1987-02-01
1,-0.3087994371471723,268.7048360552553,268.39603661810816,Plainfield Lake,7,74,2251.0,1987-02-01,1987-03-01
1,0.0,323.7449098490518,323.7449098490518,Plainfield Lake,7,75,2282.0,1987-03-01,1987-04-01
1,-20.61864798903389,140.56582205416166,119.94717406512777,Plainfield Lake,7,76,2312.0,1987-04-01,1987-05-01
1,-1.5217830918977595,252.70282431627675,251.18104122437902,Plainfield Lake,7,77,2343.0,1987-05-01,1987-06-01
1,-12.858679418649672,223.68981518408637,210.8311357654367,Plainfield Lake,7,78,2373.0,1987-06-01,1987-07-01
1,0.0,443.43464071107127,443.43464071107127,Plainfield Lake,7,79,2404.0,1987-07-01,1987-08-01
1,0.0,585.4810049053701,585.4810049053701,Plainfield Lake,7,80,2435.0,1987-08-01,1987-09-01
1,0.0,519.3164756036172,519.3164756036172,Plainfield Lake,7,81,2465.0,1987-09-01,1987-10-01
1,0.0,499.568495248561,499.568495248561,Plainfield Lake,7,82,2496.0,1987-10-01,1987-11-01
1,-8.958604590696723,238.66782370447925,229.70921911378247,Plainfield Lake,7,83,2526.0,1987-11-01,1987-12-01
1,0.0,334.0725629612861,334.0725629612861,Plainfield Lake,7,84,2557.0,1987-12-01,1988-01-01
1,0.0,380.633718631129,380.633718631129,Plainfield Lake,7,85,2588.0,1988-01-01,1988-02-01
1,-1.8042667254394475,238.38252176788689,236.57825504244738,Plainfield Lake,7,86,2617.0,1988-02-01,1988-03-01
1,-16.035026116324392,147.22603411730958,131.19100800098522,Plainfield Lake,7,87,2648.0,1988-03-01,1988-04-01
1,-9.435634714437356,169.97883503921332,160.54320032477597,Plainfield Lake,7,88,2678.0,1988-04-01,1988-05-01
1,-0.4849765760141054,260.0788600773292,259.5938835013151,Plainfield Lake,7,89,2709.0,1988-05-01,1988-06-01
1,0.0,492.57899571334093,492.57899571334093,Plainfield Lake,7,90,2739.0,1988-06-01,1988-07-01
1,0.0,523.2713966521807,523.2713966521807,Plainfield Lake,7,91,2770.0,1988-07-01,1988-08-01
1,0.0,577.157223525841,577.157223525841,Plainfield Lake,7,92,2801.0,1988-08-01,1988-09-01
1,0.0,375.38247899768237,375.38247899768237,Plainfield Lake,7,93,2831.0,1988-09-01,1988-10-01
1,0.0,344.06973098993507,344.06973098993507,Plainfield Lake,7,94,2862.0,1988-10-01,1988-11-01
1,-12.030279357004476,149.58864587009415,137.5583665130897,Plainfield Lake,7,95,2892.0,1988-11-01,1988-12-01
1,-3.503685472402111,168.1832832893609,164.67959781695882,Plainfield Lake,7,96,2923.0,1988-12-01,1989-01-01
1,-2.7708582600917,171.47857561327257,168.70771735318087,Plainfield Lake,7,97,2954.0,1989-01-01,1989-02-01
1,0.0,229.4246948410239,229.4246948410239,Plainfield Lake,7,98,2982.0,1989-02-01,1989-03-01
1,-12.066192090122966,95.75678320993923,83.69059111981626,Plainfield Lake,7,99,3013.0,1989-03-01,1989-04-01
1,-0.9723592088548684,165.88453133826255,164.91217212940768,Plainfield Lake,7,100,3043.0,1989-04-01,1989-05-01
1,-157.97458185848384,1.526667652684182,-156.44791420579966,Plainfield Lake,7,101,3074.0,1989-05-01,1989-06-01
1,-5.246935107558444,118.64083926020771,113.39390415264928,Plainfield Lake,7,102,3104.0,1989-06-01,1989-07-01
1,0.0,340.1251483596073,340.1251483596073,Plainfield Lake,7,103,3135.0,1989-07-01,1989-08-01
1,0.0,416.7636128812101,416.7636128812101,Plainfield Lake,7,104,3166.0,1989-08-01,1989-09-01
1,0.0,371.7835757573754,371.7835757573754,Plainfield Lake,7,105,3196.0,1989-09-01,1989-10-01
1,-0.009281846632802626,247.11562391786342,247.1063420712306,Plainfield Lake,7,106,3227.0,1989-10-01,1989-11-01
1,0.0,281.53229496347865,281.53229496347865,Plainfield Lake,7,107,3257.0,1989-11-01,1989-12-01
1,0.0,285.5356055180368,285.5356055180368,Plainfield Lake,7,108,3288.0,1989-12-01,1990-01-01
1,0.0,226.86636081626625,226.86636081626625,Plainfield Lake,7,109,3319.0,1990-01-01,1990-02-01
1,-0.005039096547989175,159.87066077075443,159.8656216742064,Plainfield Lake,7,110,3347.0,1990-02-01,1990-03-01
1,-43.84012278114538,12.013624069572279,-31.8264987115731,Plainfield Lake,7,111,3378.0,1990-03-01,1990-04-01
1,-2.477729856140513,92.50159126049897,90.02386140435844,Plainfield Lake,7,112,3408.0,1990-04-01,1990-05-01
1,-90.4024140438842,3.3519995380203227,-87.05041450586387,Plainfield Lake,7,113,3439.0,1990-05-01,1990-06-01
1,-185.53399285400474,0.048269301322307,-185.48572355268243,Plainfield Lake,7,114,3469.0,1990-06-01,1990-07-01
1,-10.81006837807331,73.74650595479581,62.936437576722504,Plainfield Lake,7,115,3500.0,1990-07-01,1990-08-01
1,-83.02425917538989,16.041413242400267,-66.98284593298962,Plainfield Lake,7,116,3531.0,1990-08-01,1990-09-01
1,-12.201359006709822,57.33206704015824,45.13070803344842,Plainfield Lake,7,117,3561.0,1990-09-01,1990-10-01
1,-4.684393638689926,80.17566353432551,75.49126989563558,Plainfield Lake,7,118,3592.0,1990-10-01,1990-11-01
1,-0.12931847866275348,136.7800566552547,136.65073817659194,Plainfield Lake,7,119,3622.0,1990-11-01,1990-12-01
1,0.0,165.00164993034213,165.00164993034213,Plainfield Lake,7,120,3653.0,1990-12-01,1991-01-01
1,0.0,203.23867886352852,203.23867886352852,Plainfield Lake,7,121,3684.0,1991-01-01,1991-02-01
1,-6.3102456161894915,46.372596774552434,40.062351158362944,Plainfield Lake,7,122,3712.0,1991-02-01,1991-03-01
1,-32.671994577721705,15.617681098722526,-17.054313478999177,Plainfield Lake,7,123,3743.0,1991-03-01,1991-04-01
1,-195.6576408844904,,,Plainfield Lake,7,124,3773.0,1991-04-01,1991-05-01
1,-173.97000762495384,,,Plainfield Lake,7,125,3804.0,1991-05-01,1991-06-01
1,-20.481451340518557,31.78590327101207,11.304451930493505,Plainfield Lake,7,126,3834.0,1991-06-01,1991-07-01
1,0.0,185.69366414761188,185.69366414761188,Plainfield Lake,7,127,3865.0,1991-07-01,1991-08-01
1,0.0,303.6432778344973,303.6432778344973,Plainfield Lake,7,128,3896.0,1991-08-01,1991-09-01
1,0.0,295.65447893915575,295.65447893915575,Plainfield Lake,7,129,3926.0,1991-09-01,1991-10-01
1,0.0,221.6997196448684,221.6997196448684,Plainfield Lake,7,130,3957.0,1991-10-01,1991-11-01
1,-159.0363219517966,0.11442586618932182,-158.92189608560727,Plainfield Lake,7,131,3987.0,1991-11-01,1991-12-01
1,-21.688510367038244,28.797314046953375,7.108803679915128,Plainfield Lake,7,132,4018.0,1991-12-01,1992-01-01
1,-0.9221940566121702,107.411650022563,106.48945596595085,Plainfield Lake,7,133,4049.0,1992-01-01,1992-02-01
1,-3.1537740710114686,72.05529170368015,68.90151763266869,Plainfield Lake,7,134,4078.0,1992-02-01,1992-03-01
1,-107.80857773915336,0.643378838015451,-107.1651989011379,Plainfield Lake,7,135,4109.0,1992-03-01,1992-04-01
1,-143.5703661620751,,,Plainfield Lake,7,136,4139.0,1992-04-01,1992-05-01
1,-58.987790266820404,9.790428821731226,-49.197361445089186,Plainfield Lake,7,137,4170.0,1992-05-01,1992-06-01
1,0.0,151.7799074170474,151.7799074170474,Plainfield Lake,7,138,4200.0,1992-06-01,1992-07-01
1,0.0,240.69158520389215,240.69158520389215,Plainfield Lake,7,139,4231.0,1992-07-01,1992-08-01
1,0.0,401.09840657227073,401.09840657227073,Plainfield Lake,7,140,4262.0,1992-08-01,1992-09-01
1,-56.975838212384595,35.45343411385427,-21.52240409853032,Plainfield Lake,7,141,4292.0,1992-09-01,1992-10-01
1,-0.7537338862171055,124.75119707753001,123.9974631913129,Plainfield Lake,7,142,4323.0,1992-10-01,1992-11-01
1,-94.11984485102137,7.8805345858292535,-86.23931026519213,Plainfield Lake,7,143,4353.0,1992-11-01,1992-12-01
1,-0.5467918932163229,102.5252289531528,101.97843705993651,Plainfield Lake,7,144,4384.0,1992-12-01,1993-01-01
1,0.0,163.1576814489879,163.1576814489879,Plainfield Lake,7,145,4415.0,1993-01-01,1993-02-01
1,0.0,152.47700148298142,152.47700148298142,Plainfield Lake,7,146,4443.0,1993-02-01,1993-03-01
1,-338.80322026212133,,,Plainfield Lake,7,147,4474.0,1993-03-01,1993-04-01
1,-458.1111790971061,,,Plainfield Lake,7,148,4504.0,1993-04-01,1993-05-01
1,-396.786097179586,,,Plainfield Lake,7,149,4535.0,1993-05-01,1993-06-01
1,-687.0910821143343,,,Plainfield Lake,7,150,4565.0,1993-06-01,1993-07-01
1,-593.2933150608483,,,Plainfield Lake,7,151,4596.0,1993-07-01,1993-08-01
1,-151.94923799984988,6.0657368932131694,-145.8835011066367,Plainfield Lake,7,152,4627.0,1993-08-01,1993-09-01
1,-65.40396024313364,26.424468871986853,-38.979491371146786,Plainfield Lake,7,153,4657.0,1993-09-01,1993-10-01
1,-21.655304743973872,47.287855550362686,25.632550806388807,Plainfield Lake,7,154,4688.0,1993-10-01,1993-11-01
1,-0.11269423761723375,130.45865780453124,130.345963566914,Plainfield Lake,7,155,4718.0,1993-11-01,1993-12-01
1,-6.057153715818457,78.17207030705345,72.11491659123497,Plainfield Lake,7,156,4749.0,1993-12-01,1994-01-01
1,-0.05117670614799863,173.76626304275814,173.71508633661014,Plainfield Lake,7,157,4780.0,1994-01-01,1994-02-01
1,-1.5735501630879298,126.45996547664491,124.886415313557,Plainfield Lake,7,158,4808.0,1994-02-01,1994-03-01
1,-33.0180592036935,41.66700670203471,8.648947498341215,Plainfield Lake,7,159,4839.0,1994-03-01,1994-04-01
1,-190.46149332237286,0.008313570161590178,-190.4531797522113,Plainfield Lake,7,160,4869.0,1994-04-01,1994-05-01
1,-7.3368612286791395,99.37844175664108,92.04158052796194,Plainfield Lake,7,161,4900.0,1994-05-01,1994-06-01
1,-0.14991454024584527,257.33981249704425,257.1898979567984,Plainfield Lake,7,162,4930.0,1994-06-01,1994-07-01
1,-6.423397525446943,182.02727478574826,175.60387726030132,Plainfield Lake,7,163,4961.0,1994-07-01,1994-08-01
1,0.0,321.8101267637543,321.8101267637543,Plainfield Lake,7,164,4992.0,1994-08-01,1994-09-01
1,0.0,347.09570478405664,347.09570478405664,Plainfield Lake,7,165,5022.0,1994-09-01,1994-10-01
1,0.0,367.44233484828453,367.44233484828453,Plainfield Lake,7,166,5053.0,1994-10-01,1994-11-01
1,0.0,360.303197281362,360.303197281362,Plainfield Lake,7,167,5083.0,1994-11-01,1994-12-01
1,0.0,343.22655616709164,343.22655616709164,Plainfield Lake,7,168,5114.0,1994-12-01,1995-01-01
1,0.0,366.7118834259083,366.7118834259083,Plainfield Lake,7,169,5145.0,1995-01-01,1995-02-01
1,0.0,366.35284178461296,366.35284178461296,Plainfield Lake,7,170,5173.0,1995-02-01,1995-03-01
1,-0.1493979058423065,237.27878456179454,237.12938665595226,Plainfield Lake,7,171,5204.0,1995-03-01,1995-04-01
1,-3.6332797693630714,152.08425421328704,148.45097444392397,Plainfield Lake,7,172,5234.0,1995-04-01,1995-05-01
1,-3.6552924105535567,171.5109614484461,167.85566903789254,Plainfield Lake,7,173,5265.0,1995-05-01,1995-06-01
1,0.0,353.77543201291,353.77543201291,Plainfield Lake,7,174,5295.0,1995-06-01,1995-07-01
1,0.0,479.8570709363007,479.8570709363007,Plainfield Lake,7,175,5326.0,1995-07-01,1995-08-01
1,-0.3723252064764893,299.6237618358952,299.25143662941866,Plainfield Lake,7,176,5357.0,1995-08-01,1995-09-01
1,0.0,343.8606659113337,343.8606659113337,Plainfield Lake,7,177,5387.0,1995-09-01,1995-10-01
1,-10.910295430560724,141.17810109516032,130.26780566459956,Plainfield Lake,7,178,5418.0,1995-10-01,1995-11-01
1,-13.079029002900825,102.0395801745742,88.96055117167339,Plainfield Lake,7,179,5448.0,1995-11-01,1995-12-01
1,-0.15443633645918453,211.6821253592789,211.52768902281971,Plainfield Lake,7,180,5479.0,1995-12-01,1996-01-01
1,0.0,309.8034689592923,309.8034689592923,Plainfield Lake,7,181,5510.0,1996-01-01,1996-02-01
1,-101.89424511660708,3.743387356062539,-98.15085776054451,Plainfield Lake,7,182,5539.0,1996-02-01,1996-03-01
1,-148.47554783215332,0.1091608787610312,-148.36638695339232,Plainfield Lake,7,183,5570.0,1996-03-01,1996-04-01
1,-106.05747407173693,4.508054971300909,-101.549419100436,Plainfield Lake,7,184,5600.0,1996-04-01,1996-05-01
1,-8.561224882409704,92.10567969161808,83.54445480920839,Plainfield Lake,7,185,5631.0,1996-05-01,1996-06-01
1,-97.93369716280064,21.9070521732333,-76.02664498956733,Plainfield Lake,7,186,5661.0,1996-06-01,1996-07-01
1,-5.300319300962343,141.06414534599503,135.76382604503272,Plainfield Lake,7,187,5692.0,1996-07-01,1996-08-01
1,0.0,299.333661187943,299.333661187943,Plainfield Lake,7,188,5723.0,1996-08-01,1996-09-01
1,0.0,324.26441887298176,324.26441887298176,Plainfield Lake,7,189,5753.0,1996-09-01,1996-10-01
1,-0.059701485419282115,238.58126867657347,238.52156719115425,Plainfield Lake,7,190,5784.0,1996-10-01,1996-11-01
1,0.0,299.10855317296216,299.10855317296216,Plainfield Lake,7,191,5814.0,1996-11-01,1996-12-01
1,0.0,353.2242510288073,353.2242510288073,Plainfield Lake,7,192,5845.0,1996-12-01,1997-01-01
1,0.0,334.0739628179648,334.0739628179648,Plainfield Lake,7,193,5876.0,1997-01-01,1997-02-01
1,0.0,277.5245918617178,277.5245918617178,Plainfield Lake,7,194,5904.0,1997-02-01,1997-03-01
1,-254.48312779362718,,,Plainfield Lake,7,195,5935.0,1997-03-01,1997-04-01
1,-39.90086787544587,24.163480134305946,-15.737387741139926,Plainfield Lake,7,196,5965.0,1997-04-01,1997-05-01
1,-43.487196277377045,33.287415670685284,-10.199780606691775,Plainfield Lake,7,197,5996.0,1997-05-01,1997-06-01
1,-3.0590464919926035,140.54475712885187,137.4857106368593,Plainfield Lake,7,198,6026.0,1997-06-01,1997-07-01
1,-15.510394830530007,100.5039515364443,84.9935567059143,Plainfield Lake,7,199,6057.0,1997-07-01,1997-08-01
1,0.0,285.76815602204624,285.76815602204624,Plainfield Lake,7,200,6088.0,1997-08-01,1997-09-01
1,0.0,253.96276184739258,253.96276184739258,Plainfield Lake,7,201,6118.0,1997-09-01,1997-10-01
1,0.0,257.77264067093415,257.77264067093415,Plainfield Lake,7,202,6149.0,1997-10-01,1997-11-01
1,0.0,259.2863058520103,259.2863058520103,Plainfield Lake,7,203,6179.0,1997-11-01,1997-12-01
1,0.0,257.1536555188974,257.1536555188974,Plainfield Lake,7,204,6210.0,1997-12-01,1998-01-01
1,0.0,288.01376568525797,288.01376568525797,Plainfield Lake,7,205,6241.0,1998-01-01,1998-02-01
1,-24.957984657004772,44.200794581049976,19.242809924045204,Plainfield Lake,7,206,6269.0,1998-02-01,1998-03-01
1,-161.68086318174338,,,Plainfield Lake,7,207,6300.0,1998-03-01,1998-04-01
1,-51.790938121139106,10.73321101154519,-41.057727109593905,Plainfield Lake,7,208,6330.0,1998-04-01,1998-05-01
1,-6.000869119679919,78.65068213597688,72.64981301629695,Plainfield Lake,7,209,6361.0,1998-05-01,1998-06-01
1,-89.93857174784176,11.139882834018461,-78.7986889138233,Plainfield Lake,7,210,6391.0,1998-06-01,1998-07-01
1,-0.4761225664042286,171.8405497192531,171.36442715284886,Plainfield Lake,7,211,6422.0,1998-07-01,1998-08-01
1,-1.4228538249976737,192.16096911590745,190.73811529090978,Plainfield Lake,7,212,6453.0,1998-08-01,1998-09-01
1,0.0,249.5390071986566,249.5390071986566,Plainfield Lake,7,213,6483.0,1998-09-01,1998-10-01
1,0.0,263.5276594028324,263.5276594028324,Plainfield Lake,7,214,6514.0,1998-10-01,1998-11-01
1,-0.02192695155190449,192.01780964912842,191.9958826975765,Plainfield Lake,7,215,6544.0,1998-11-01,1998-12-01
1,0.0,206.32214051489171,206.32214051489171,Plainfield Lake,7,216,6575.0,1998-12-01,1999-01-01
1,0.0,274.588166138064,274.588166138064,Plainfield Lake,7,217,6606.0,1999-01-01,1999-02-01
1,-45.63897974523826,14.979573470043213,-30.65940627519505,Plainfield Lake,7,218,6634.0,1999-02-01,1999-03-01
1,-2.467096074505662,85.01777976237183,82.55068368786617,Plainfield Lake,7,219,6665.0,1999-03-01,1999-04-01
1,-164.4882511348384,,,Plainfield Lake,7,220,6695.0,1999-04-01,1999-05-01
1,-49.43088247928483,15.323941518315387,-34.106940960969446,Plainfield Lake,7,221,6726.0,1999-05-01,1999-06-01
1,-1.8019019845087316,123.18240255444056,121.38050056993185,Plainfield Lake,7,222,6756.0,1999-06-01,1999-07-01
1,-139.85261893083194,3.9943266524145313,-135.85829227841742,Plainfield Lake,7,223,6787.0,1999-07-01,1999-08-01
1,-11.541534333470054,51.78687159526826,40.245337261798205,Plainfield Lake,7,224,6818.0,1999-08-01,1999-09-01
1,0.0,190.62114473172483,190.62114473172483,Plainfield Lake,7,225,6848.0,1999-09-01,1999-10-01
1,0.0,211.483421294046,211.483421294046,Plainfield Lake,7,226,6879.0,1999-10-01,1999-11-01
1,0.0,152.05305014950363,152.05305014950363,Plainfield Lake,7,227,6909.0,1999-11-01,1999-12-01
1,0.0,172.58734884134591,172.58734884134591,Plainfield Lake,7,228,6940.0,1999-12-01,2000-01-01
1,0.0,202.99447333251493,202.99447333251493,Plainfield Lake,7,229,6971.0,2000-01-01,2000-02-01
1,-5.648835672947527,62.336891541487645,56.68805586854013,Plainfield Lake,7,230,7000.0,2000-02-01,2000-03-01
1,0.0,128.04692021459377,128.04692021459377,Plainfield Lake,7,231,7031.0,2000-03-01,2000-04-01
1,-64.65742551812204,6.224061682879294,-58.43336383524274,Plainfield Lake,7,232,7061.0,2000-04-01,2000-05-01
1,-114.68674390291665,1.0138136016072965,-113.67293030130935,Plainfield Lake,7,233,7092.0,2000-05-01,2000-06-01
1,-314.14293830024206,,,Plainfield Lake,7,234,7122.0,2000-06-01,2000-07-01
1,-22.905072281590773,32.37028355654213,9.465211274951358,Plainfield Lake,7,235,7153.0,2000-07-01,2000-08-01
1,0.0,173.85628524664367,173.85628524664367,Plainfield Lake,7,236,7184.0,2000-08-01,2000-09-01
1,0.0,205.39959821374288,205.39959821374288,Plainfield Lake,7,237,7214.0,2000-09-01,2000-10-01
1,0.0,187.98913143312248,187.98913143312248,Plainfield Lake,7,238,7245.0,2000-10-01,2000-11-01
1,0.0,188.41407922146698,188.41407922146698,Plainfield Lake,7,239,7275.0,2000-11-01,2000-12-01
1,0.0,235.2501707642728,235.2501707642728,Plainfield Lake,7,240,7306.0,2000-12-01,2001-01-01
1,0.0,242.09237804028442,242.09237804028442,Plainfield Lake,7,241,7337.0,2001-01-01,2001-02-01
1,0.0,258.7331932490945,258.7331932490945,Plainfield Lake,7,242,7365.0,2001-02-01,2001-03-01
1,-3.7161718884285624,74.67540268401974,70.95923079559117,Plainfield Lake,7,243,7396.0,2001-03-01,2001-04-01
1,-337.3935349230614,,,Plainfield Lake,7,244,7426.0,2001-04-01,2001-05-01
